"GEO_ID","NAME","B25137_001E","B25137_001M","B25137_002E","B25137_002M","B25137_003E","B25137_003M","B25137_004E","B25137_004M","B25137_005E","B25137_005M","B25137_006E","B25137_006M","B25137_007E","B25137_007M","B25137_008E","B25137_008M","B25137_009E","B25137_009M",
"Geography","Geographic Area Name","Estimate!!Total Housing Units:","Margin of Error!!Total Housing Units:","Estimate!!Total Housing Units:!!Occupied Units","Margin of Error!!Total Housing Units:!!Occupied Units","Estimate!!Total Housing Units:!!Occupied Units!!One or fewer bedrooms","Margin of Error!!Total Housing Units:!!Occupied Units!!One or fewer bedrooms","Estimate!!Total Housing Units:!!Occupied Units!!Two bedrooms","Margin of Error!!Total Housing Units:!!Occupied Units!!Two bedrooms","Estimate!!Total Housing Units:!!Occupied Units!!Three or more bedrooms","Margin of Error!!Total Housing Units:!!Occupied Units!!Three or more bedrooms","Estimate!!Total Housing Units:!!Vacant Units","Margin of Error!!Total Housing Units:!!Vacant Units","Estimate!!Total Housing Units:!!Vacant Units!!One or fewer bedrooms","Margin of Error!!Total Housing Units:!!Vacant Units!!One or fewer bedrooms","Estimate!!Total Housing Units:!!Vacant Units!!Two bedrooms","Margin of Error!!Total Housing Units:!!Vacant Units!!Two bedrooms","Estimate!!Total Housing Units:!!Vacant Units!!Three or more bedrooms","Margin of Error!!Total Housing Units:!!Vacant Units!!Three or more bedrooms",
"0500000US39035","Cuyahoga County, Ohio","615513","271","554173","1923","83185","2309","142315","2507","328673","2891","61340","1970","14927","1013","22449","970","23964","1365",
"1400000US39035102101","Census Tract 1021.01; Cuyahoga County; Ohio","1583","132","1387","122","206","121","562","126","619","137","196","94","72","65","76","63","48","56",
"1400000US39035102102","Census Tract 1021.02; Cuyahoga County; Ohio","1289","141","1192","151","196","102","510","170","486","112","97","73","0","13","70","66","27","35",
"1400000US39035102200","Census Tract 1022; Cuyahoga County; Ohio","1450","201","1293","195","77","56","541","146","675","189","157","99","8","12","101","58","48","79",
"1400000US39035102300","Census Tract 1023; Cuyahoga County; Ohio","944","147","748","157","64","58","414","148","270","63","196","82","11","18","76","61","109","79",
"1400000US39035102401","Census Tract 1024.01; Cuyahoga County; Ohio","797","138","640","129","40","54","187","82","413","107","157","70","0","13","83","50","74","58",
"1400000US39035102402","Census Tract 1024.02; Cuyahoga County; Ohio","1231","177","1080","190","110","71","286","116","684","194","151","94","0","13","97","76","54","51",
"1400000US39035102700","Census Tract 1027; Cuyahoga County; Ohio","1639","153","1374","180","214","101","492","143","668","171","265","121","64","62","65","60","136","84",
"1400000US39035102800","Census Tract 1028; Cuyahoga County; Ohio","757","127","634","134","93","50","192","96","349","91","123","60","24","28","59","38","40","38",
"1400000US39035102900","Census Tract 1029; Cuyahoga County; Ohio","793","69","667","78","71","44","136","57","460","77","126","53","18","20","76","43","32","34",
"1400000US39035103300","Census Tract 1033; Cuyahoga County; Ohio","1520","234","1302","240","433","175","816","253","53","61","218","119","113","91","105","85","0","13",
"1400000US39035103500","Census Tract 1035; Cuyahoga County; Ohio","968","81","761","99","136","46","334","92","291","63","207","71","118","65","26","31","63","61",
"1400000US39035103602","Census Tract 1036.02; Cuyahoga County; Ohio","2618","273","2224","270","1008","235","831","226","385","154","394","182","245","159","149","133","0","13",
"1400000US39035103800","Census Tract 1038; Cuyahoga County; Ohio","875","102","629","114","83","38","187","80","359","92","246","69","81","45","84","54","81","51",
"1400000US39035104400","Census Tract 1044; Cuyahoga County; Ohio","825","92","734","88","158","45","341","78","235","56","91","67","37","29","47","57","7","11",
"1400000US39035104800","Census Tract 1048; Cuyahoga County; Ohio","863","96","734","105","169","66","241","89","324","68","129","70","18","29","76","52","35","39",
"1400000US39035105100","Census Tract 1051; Cuyahoga County; Ohio","1863","339","1534","360","116","76","612","297","806","268","329","129","55","62","134","94","140","94",
"1400000US39035105300","Census Tract 1053; Cuyahoga County; Ohio","1444","187","1185","191","78","51","387","141","720","179","259","117","66","61","77","69","116","77",
"1400000US39035105400","Census Tract 1054; Cuyahoga County; Ohio","1718","177","1351","232","105","76","420","148","826","190","367","130","90","71","107","89","170","104",
"1400000US39035105500","Census Tract 1055; Cuyahoga County; Ohio","1053","142","796","138","308","140","179","89","309","65","257","105","85","60","63","53","109","77",
"1400000US39035105602","Census Tract 1056.02; Cuyahoga County; Ohio","1124","222","879","195","129","55","275","159","475","118","245","96","132","72","87","57","26","30",
"1400000US39035105700","Census Tract 1057; Cuyahoga County; Ohio","2478","310","2129","297","776","163","375","218","978","238","349","224","307","218","0","13","42","67",
"1400000US39035105900","Census Tract 1059; Cuyahoga County; Ohio","1462","164","1207","175","54","62","305","113","848","170","255","115","46","59","120","86","89","68",
"1400000US39035106100","Census Tract 1061; Cuyahoga County; Ohio","1686","176","1686","176","104","84","642","184","940","168","0","13","0","13","0","13","0","13",
"1400000US39035106200","Census Tract 1062; Cuyahoga County; Ohio","1760","176","1667","181","140","125","708","151","819","201","93","71","0","13","70","65","23","37",
"1400000US39035106500","Census Tract 1065; Cuyahoga County; Ohio","1140","139","1060","151","134","70","306","112","620","154","80","67","0","13","29","44","51","55",
"1400000US39035106600","Census Tract 1066; Cuyahoga County; Ohio","1428","126","1294","142","167","97","363","133","764","143","134","86","28","44","32","42","74","66",
"1400000US39035106800","Census Tract 1068; Cuyahoga County; Ohio","1547","213","1253","221","239","91","370","160","644","171","294","126","76","63","148","109","70","49",
"1400000US39035106900","Census Tract 1069; Cuyahoga County; Ohio","1978","151","1634","187","270","126","431","145","933","163","344","149","66","71","144","108","134","88",
"1400000US39035107000","Census Tract 1070; Cuyahoga County; Ohio","790","89","769","76","28","41","255","64","486","95","21","34","0","13","21","34","0","13",
"1400000US39035107101","Census Tract 1071.01; Cuyahoga County; Ohio","2070","171","1782","157","1030","188","729","175","23","36","288","170","200","126","88","103","0","13",
"1400000US39035107701","Census Tract 1077.01; Cuyahoga County; Ohio","4205","317","3380","304","2444","360","772","141","164","103","825","237","448","179","304","149","73","91",
"1400000US39035107802","Census Tract 1078.02; Cuyahoga County; Ohio","2533","229","1982","258","1287","271","584","198","111","72","551","235","418","204","133","96","0","13",
"1400000US39035108201","Census Tract 1082.01; Cuyahoga County; Ohio","1244","180","894","196","307","104","468","177","119","42","350","109","72","54","159","91","119","64",
"1400000US39035108301","Census Tract 1083.01; Cuyahoga County; Ohio","947","69","770","88","434","94","167","71","169","58","177","69","85","57","32","34","60","40",
"1400000US39035108400","Census Tract 1084; Cuyahoga County; Ohio","627","97","538","104","87","40","198","82","253","89","89","59","12","13","30","27","47","44",
"1400000US39035108701","Census Tract 1087.01; Cuyahoga County; Ohio","2097","264","1926","276","663","261","455","199","808","160","171","109","20","32","76","77","75","71",
"1400000US39035109301","Census Tract 1093.01; Cuyahoga County; Ohio","928","208","884","205","642","194","91","55","151","58","44","35","30","34","14","23","0","13",
"1400000US39035109701","Census Tract 1097.01; Cuyahoga County; Ohio","729","121","698","125","28","29","250","125","420","160","31","26","0","13","5","9","26","28",
"1400000US39035109801","Census Tract 1098.01; Cuyahoga County; Ohio","956","244","905","243","216","92","491","248","198","102","51","50","14","23","37","40","0","13",
"1400000US39035110901","Census Tract 1109.01; Cuyahoga County; Ohio","1280","278","1154","282","68","71","553","291","533","154","126","89","0","13","126","89","0","13",
"1400000US39035111202","Census Tract 1112.02; Cuyahoga County; Ohio","760","105","427","124","140","107","127","63","160","77","333","86","113","60","106","48","114","52",
"1400000US39035111401","Census Tract 1114.01; Cuyahoga County; Ohio","597","99","444","100","38","47","207","90","199","86","153","62","32","30","79","47","42","36",
"1400000US39035111700","Census Tract 1117; Cuyahoga County; Ohio","617","96","340","87","2","5","136","68","202","78","277","73","61","41","66","51","150","63",
"1400000US39035112100","Census Tract 1121; Cuyahoga County; Ohio","1092","193","887","208","365","113","32","28","490","193","205","86","53","46","94","63","58","49",
"1400000US39035112200","Census Tract 1122; Cuyahoga County; Ohio","410","97","310","80","51","51","30","29","229","98","100","66","0","13","75","60","25","39",
"1400000US39035112301","Census Tract 1123.01; Cuyahoga County; Ohio","860","262","815","258","492","249","70","39","253","75","45","41","14","22","0","13","31","36",
"1400000US39035114501","Census Tract 1145.01; Cuyahoga County; Ohio","493","68","371","67","39","43","76","46","256","75","122","70","35","34","33","43","54","40",
"1400000US39035114600","Census Tract 1146; Cuyahoga County; Ohio","653","206","566","201","34","30","322","210","210","45","87","43","9","14","30","35","48","29",
"1400000US39035114800","Census Tract 1148; Cuyahoga County; Ohio","930","138","886","143","148","81","502","191","236","93","44","36","11","17","23","28","10","17",
"1400000US39035115400","Census Tract 1154; Cuyahoga County; Ohio","1130","105","913","129","126","83","368","110","419","126","217","68","12","20","155","65","50","35",
"1400000US39035115700","Census Tract 1157; Cuyahoga County; Ohio","889","237","781","246","19","18","277","99","485","260","108","56","0","13","97","53","11","19",
"1400000US39035115800","Census Tract 1158; Cuyahoga County; Ohio","1208","177","1053","196","69","64","324","152","660","161","155","95","0","13","91","75","64","68",
"1400000US39035115900","Census Tract 1159; Cuyahoga County; Ohio","1689","178","1486","201","36","57","523","193","927","185","203","86","0","13","45","50","158","80",
"1400000US39035116300","Census Tract 1163; Cuyahoga County; Ohio","847","141","587","139","16","26","279","108","292","111","260","99","34","39","164","74","62","49",
"1400000US39035116400","Census Tract 1164; Cuyahoga County; Ohio","1245","148","940","150","80","73","292","137","568","136","305","116","22","35","157","96","126","88",
"1400000US39035116500","Census Tract 1165; Cuyahoga County; Ohio","1446","272","1240","280","295","128","204","188","741","212","206","104","88","70","60","48","58","58",
"1400000US39035116600","Census Tract 1166; Cuyahoga County; Ohio","1213","187","853","192","0","13","396","161","457","124","360","115","35","41","152","77","173","78",
"1400000US39035116700","Census Tract 1167; Cuyahoga County; Ohio","752","112","554","109","25","40","168","100","361","54","198","71","0","13","121","59","77","53",
"1400000US39035116800","Census Tract 1168; Cuyahoga County; Ohio","1191","189","761","159","59","68","249","143","453","150","430","158","32","37","225","128","173","94",
"1400000US39035116900","Census Tract 1169; Cuyahoga County; Ohio","986","295","704","306","63","54","166","67","475","306","282","98","0","13","205","78","77","52",
"1400000US39035117101","Census Tract 1171.01; Cuyahoga County; Ohio","1566","254","1231","251","350","232","353","172","528","159","335","152","87","72","133","95","115","110",
"1400000US39035117102","Census Tract 1171.02; Cuyahoga County; Ohio","554","81","404","98","47","54","122","58","235","73","150","63","35","38","60","45","55","33",
"1400000US39035117201","Census Tract 1172.01; Cuyahoga County; Ohio","2331","348","2079","355","1215","320","519","209","345","197","252","144","178","132","33","54","41","47",
"1400000US39035117203","Census Tract 1172.03; Cuyahoga County; Ohio","1029","100","831","122","116","75","419","91","296","91","198","70","50","42","110","56","38","36",
"1400000US39035117300","Census Tract 1173; Cuyahoga County; Ohio","1138","132","799","124","62","52","257","78","480","106","339","89","28","32","227","81","84","59",
"1400000US39035117400","Census Tract 1174; Cuyahoga County; Ohio","749","112","615","102","83","57","209","72","323","81","134","75","53","55","69","47","12","20",
"1400000US39035117500","Census Tract 1175; Cuyahoga County; Ohio","1492","239","1156","225","161","124","516","160","479","203","336","136","70","64","176","93","90","73",
"1400000US39035117600","Census Tract 1176; Cuyahoga County; Ohio","1864","263","1651","257","210","127","674","219","767","250","213","139","25","41","165","124","23","41",
"1400000US39035117700","Census Tract 1177; Cuyahoga County; Ohio","2870","360","2518","399","668","328","719","207","1131","276","352","230","116","131","0","13","236","198",
"1400000US39035117800","Census Tract 1178; Cuyahoga County; Ohio","1078","118","913","116","105","63","347","104","461","105","165","63","24","27","53","37","88","39",
"1400000US39035117900","Census Tract 1179; Cuyahoga County; Ohio","1385","158","1097","201","97","98","608","164","392","128","288","145","48","68","186","116","54","58",
"1400000US39035118101","Census Tract 1181.01; Cuyahoga County; Ohio","940","134","719","133","55","55","138","43","526","127","221","65","10","17","109","57","102","54",
"1400000US39035118200","Census Tract 1182; Cuyahoga County; Ohio","888","188","681","200","17","18","89","53","575","198","207","83","0","13","55","51","152","72",
"1400000US39035118301","Census Tract 1183.01; Cuyahoga County; Ohio","1156","158","936","169","158","74","164","124","614","171","220","99","101","74","94","68","25","45",
"1400000US39035118602","Census Tract 1186.02; Cuyahoga County; Ohio","1121","136","975","136","647","159","99","96","229","94","146","105","95","94","23","36","28","45",
"1400000US39035118800","Census Tract 1188; Cuyahoga County; Ohio","1999","169","1560","185","772","146","428","160","360","112","439","169","200","117","188","115","51","60",
"1400000US39035118900","Census Tract 1189; Cuyahoga County; Ohio","954","151","667","157","308","133","167","67","192","58","287","82","133","64","95","47","59","46",
"1400000US39035119401","Census Tract 1194.01; Cuyahoga County; Ohio","1531","342","1286","353","279","191","498","260","509","202","245","102","73","66","121","95","51","53",
"1400000US39035119402","Census Tract 1194.02; Cuyahoga County; Ohio","933","104","654","109","96","59","310","126","248","83","279","72","45","36","101","49","133","59",
"1400000US39035119501","Census Tract 1195.01; Cuyahoga County; Ohio","1781","179","1350","228","311","147","658","210","381","160","431","150","228","126","137","104","66","73",
"1400000US39035119502","Census Tract 1195.02; Cuyahoga County; Ohio","1407","181","1219","196","775","214","257","136","187","84","188","98","25","42","155","98","8","13",
"1400000US39035119600","Census Tract 1196; Cuyahoga County; Ohio","1166","154","1000","174","117","77","393","164","490","149","166","101","31","49","56","66","79","70",
"1400000US39035119701","Census Tract 1197.01; Cuyahoga County; Ohio","1216","210","1011","203","181","151","399","152","431","77","205","73","26","32","67","45","112","70",
"1400000US39035119702","Census Tract 1197.02; Cuyahoga County; Ohio","970","127","770","132","59","50","394","132","317","90","200","56","0","13","107","64","93","59",
"1400000US39035119800","Census Tract 1198; Cuyahoga County; Ohio","1514","292","1159","286","0","13","525","202","634","296","355","138","28","46","193","111","134","94",
"1400000US39035119900","Census Tract 1199; Cuyahoga County; Ohio","1335","169","986","183","112","105","407","130","467","177","349","147","113","70","125","90","111","87",
"1400000US39035120200","Census Tract 1202; Cuyahoga County; Ohio","937","109","694","111","48","43","389","120","257","81","243","96","34","45","129","79","80","57",
"1400000US39035120400","Census Tract 1204; Cuyahoga County; Ohio","940","130","720","144","136","95","252","108","332","99","220","102","0","13","111","71","109","71",
"1400000US39035120500","Census Tract 1205; Cuyahoga County; Ohio","849","113","697","110","0","13","249","120","448","107","152","76","0","13","56","46","96","71",
"1400000US39035120600","Census Tract 1206; Cuyahoga County; Ohio","1357","236","981","256","37","47","429","213","515","193","376","114","0","13","142","86","234","104",
"1400000US39035120701","Census Tract 1207.01; Cuyahoga County; Ohio","901","190","687","194","39","44","239","101","409","191","214","76","13","20","59","55","142","68",
"1400000US39035120702","Census Tract 1207.02; Cuyahoga County; Ohio","725","71","515","80","37","42","108","54","370","84","210","66","6","9","72","45","132","65",
"1400000US39035120801","Census Tract 1208.01; Cuyahoga County; Ohio","1060","164","885","169","80","100","297","151","508","153","175","138","29","47","72","87","74","89",
"1400000US39035120802","Census Tract 1208.02; Cuyahoga County; Ohio","1291","389","1067","386","21","26","261","114","785","384","224","85","37","37","33","35","154","70",
"1400000US39035121100","Census Tract 1211; Cuyahoga County; Ohio","931","90","720","116","9","16","276","95","435","104","211","80","0","13","122","71","89","52",
"1400000US39035121200","Census Tract 1212; Cuyahoga County; Ohio","843","233","632","246","41","52","115","55","476","248","211","80","0","13","53","45","158","71",
"1400000US39035121300","Census Tract 1213; Cuyahoga County; Ohio","1045","193","934","201","164","77","187","105","583","211","111","58","0","13","60","48","51","38",
"1400000US39035121401","Census Tract 1214.01; Cuyahoga County; Ohio","838","88","612","92","76","44","193","65","343","86","226","66","21","23","114","47","91","46",
"1400000US39035121403","Census Tract 1214.03; Cuyahoga County; Ohio","1152","204","959","202","129","132","306","128","524","108","193","116","34","57","66","79","93","80",
"1400000US39035121500","Census Tract 1215; Cuyahoga County; Ohio","1283","184","1024","172","9","15","246","132","769","196","259","134","0","13","66","69","193","120",
"1400000US39035121700","Census Tract 1217; Cuyahoga County; Ohio","1850","260","1616","266","0","13","137","80","1479","270","234","108","0","13","96","85","138","102",
"1400000US39035121800","Census Tract 1218; Cuyahoga County; Ohio","919","179","848","192","15","16","150","77","683","211","71","51","0","13","6","9","65","52",
"1400000US39035121900","Census Tract 1219; Cuyahoga County; Ohio","620","91","524","96","19","20","169","53","336","107","96","59","19","29","42","44","35","40",
"1400000US39035122100","Census Tract 1221; Cuyahoga County; Ohio","1466","159","1351","163","105","94","296","165","950","144","115","91","0","13","36","57","79","72",
"1400000US39035122200","Census Tract 1222; Cuyahoga County; Ohio","883","130","783","137","35","36","121","62","627","135","100","51","0","13","41","44","59","40",
"1400000US39035122300","Census Tract 1223; Cuyahoga County; Ohio","940","172","885","176","97","133","131","72","657","104","55","38","0","13","27","28","28","25",
"1400000US39035123100","Census Tract 1231; Cuyahoga County; Ohio","1275","185","1268","185","147","99","258","92","863","198","7","12","0","13","7","12","0","13",
"1400000US39035123200","Census Tract 1232; Cuyahoga County; Ohio","1448","153","1381","170","31","23","577","110","773","184","67","76","46","70","21","33","0","13",
"1400000US39035123400","Census Tract 1234; Cuyahoga County; Ohio","1701","160","1591","162","408","144","223","93","960","138","110","81","11","18","31","46","68","68",
"1400000US39035123501","Census Tract 1235.01; Cuyahoga County; Ohio","1493","248","1340","228","108","81","586","204","646","136","153","98","0","13","93","73","60","68",
"1400000US39035123502","Census Tract 1235.02; Cuyahoga County; Ohio","1537","215","1375","250","397","214","670","149","308","90","162","81","58","51","104","75","0","13",
"1400000US39035123601","Census Tract 1236.01; Cuyahoga County; Ohio","1340","181","1295","187","70","50","258","95","967","205","45","49","0","13","0","13","45","49",
"1400000US39035123602","Census Tract 1236.02; Cuyahoga County; Ohio","1510","257","1459","266","434","244","214","82","811","135","51","50","51","50","0","13","0","13",
"1400000US39035123603","Census Tract 1236.03; Cuyahoga County; Ohio","1476","123","1361","127","362","121","201","73","798","115","115","83","9","14","45","53","61","61",
"1400000US39035123700","Census Tract 1237; Cuyahoga County; Ohio","1037","110","1029","111","8","13","221","76","800","138","8","12","0","13","0","13","8","12",
"1400000US39035123800","Census Tract 1238; Cuyahoga County; Ohio","964","96","924","85","112","57","373","110","439","85","40","46","0","13","24","38","16","26",
"1400000US39035123900","Census Tract 1239; Cuyahoga County; Ohio","1445","179","1265","163","58","49","494","131","713","186","180","135","0","13","148","127","32","42",
"1400000US39035124100","Census Tract 1241; Cuyahoga County; Ohio","2069","237","1945","261","87","105","438","127","1420","266","124","110","0","18","27","44","97","105",
"1400000US39035124201","Census Tract 1242.01; Cuyahoga County; Ohio","1218","156","1142","178","158","70","342","112","642","183","76","83","0","13","30","47","46","72",
"1400000US39035124202","Census Tract 1242.02; Cuyahoga County; Ohio","795","67","720","83","128","63","201","77","391","67","75","57","0","13","18","29","57","52",
"1400000US39035124300","Census Tract 1243; Cuyahoga County; Ohio","1818","218","1629","204","116","92","516","211","997","163","189","117","24","37","35","46","130","107",
"1400000US39035124500","Census Tract 1245; Cuyahoga County; Ohio","1542","167","1481","169","139","100","494","147","848","130","61","63","0","13","30","48","31","44",
"1400000US39035124600","Census Tract 1246; Cuyahoga County; Ohio","1833","206","1630","204","146","110","727","210","757","157","203","103","39","63","128","99","36","58",
"1400000US39035126100","Census Tract 1261; Cuyahoga County; Ohio","1582","159","1308","190","233","131","557","169","518","116","274","125","53","48","182","107","39","44",
"1400000US39035127501","Census Tract 1275.01; Cuyahoga County; Ohio","1300","189","1027","206","29","50","410","155","588","196","273","103","43","51","119","72","111","67",
"1400000US39035130103","Census Tract 1301.03; Cuyahoga County; Ohio","1657","141","1616","141","0","13","146","63","1470","153","41","43","0","13","0","13","41","43",
"1400000US39035130104","Census Tract 1301.04; Cuyahoga County; Ohio","1589","140","1530","147","34","30","102","55","1394","159","59","50","0","13","0","13","59","50",
"1400000US39035130105","Census Tract 1301.05; Cuyahoga County; Ohio","1580","148","1540","151","279","80","168","68","1093","135","40","48","32","53","0","13","8","13",
"1400000US39035130106","Census Tract 1301.06; Cuyahoga County; Ohio","1485","154","1418","155","52","50","247","83","1119","158","67","63","0","13","0","13","67","63",
"1400000US39035131103","Census Tract 1311.03; Cuyahoga County; Ohio","1998","226","1873","203","0","18","54","37","1819","195","125","124","0","18","0","18","125","124",
"1400000US39035131104","Census Tract 1311.04; Cuyahoga County; Ohio","3051","277","2453","323","904","269","1122","312","427","163","598","255","168","141","320","223","110","81",
"1400000US39035131105","Census Tract 1311.05; Cuyahoga County; Ohio","1859","198","1716","191","287","108","498","184","931","138","143","119","109","118","12","20","22","31",
"1400000US39035132100","Census Tract 1321; Cuyahoga County; Ohio","2485","235","2039","283","732","276","220","146","1087","174","446","210","261","197","0","13","185","150",
"1400000US39035132200","Census Tract 1322; Cuyahoga County; Ohio","1362","170","1204","135","39","42","250","98","915","148","158","132","43","66","10","15","105","120",
"1400000US39035132301","Census Tract 1323.01; Cuyahoga County; Ohio","2038","244","1892","268","352","258","965","197","575","148","146","144","80","121","41","52","25","42",
"1400000US39035132302","Census Tract 1323.02; Cuyahoga County; Ohio","1056","105","880","113","219","64","215","90","446","108","176","95","13","21","63","64","100","74",
"1400000US39035133103","Census Tract 1331.03; Cuyahoga County; Ohio","1669","141","1555","145","356","162","373","134","826","151","114","66","20","33","55","44","39","43",
"1400000US39035133104","Census Tract 1331.04; Cuyahoga County; Ohio","1954","282","1897","282","601","223","917","291","379","130","57","55","0","13","42","48","15","26",
"1400000US39035134100","Census Tract 1341; Cuyahoga County; Ohio","683","107","671","108","254","106","118","54","299","79","12","21","0","13","12","21","0","13",
"1400000US39035134203","Census Tract 1342.03; Cuyahoga County; Ohio","1228","112","1215","108","0","13","24","20","1191","106","13","20","0","13","0","13","13","20",
"1400000US39035134204","Census Tract 1342.04; Cuyahoga County; Ohio","1800","197","1672","206","373","140","355","117","944","200","128","93","49","58","0","13","79","73",
"1400000US39035134205","Census Tract 1342.05; Cuyahoga County; Ohio","1096","120","1021","101","14","24","84","41","923","104","75","75","0","13","13","21","62","73",
"1400000US39035134206","Census Tract 1342.06; Cuyahoga County; Ohio","1396","159","1342","148","54","31","373","165","915","115","54","60","0","13","0","13","54","60",
"1400000US39035134300","Census Tract 1343; Cuyahoga County; Ohio","1142","131","1074","133","182","77","106","48","786","140","68","73","68","73","0","13","0","13",
"1400000US39035135103","Census Tract 1351.03; Cuyahoga County; Ohio","1367","184","1229","197","201","124","253","78","775","169","138","77","56","63","38","48","44","53",
"1400000US39035135104","Census Tract 1351.04; Cuyahoga County; Ohio","1609","142","1592","143","0","13","66","40","1526","146","17","19","0","13","0","13","17","19",
"1400000US39035135105","Census Tract 1351.05; Cuyahoga County; Ohio","2302","264","1999","196","23","39","412","172","1564","206","303","212","0","18","83","98","220","191",
"1400000US39035135106","Census Tract 1351.06; Cuyahoga County; Ohio","644","74","620","79","14","15","35","32","571","81","24","37","0","13","0","13","24","37",
"1400000US39035136101","Census Tract 1361.01; Cuyahoga County; Ohio","2866","198","2765","209","326","164","993","199","1446","208","101","98","0","18","86","96","15","24",
"1400000US39035136103","Census Tract 1361.03; Cuyahoga County; Ohio","2466","272","2437","272","0","18","206","101","2231","279","29","46","0","18","0","18","29","46",
"1400000US39035136104","Census Tract 1361.04; Cuyahoga County; Ohio","1545","246","1545","246","123","81","715","277","707","135","0","13","0","13","0","13","0","13",
"1400000US39035136105","Census Tract 1361.05; Cuyahoga County; Ohio","1964","185","1851","181","0","13","361","156","1490","176","113","89","0","13","76","64","37","59",
"1400000US39035137101","Census Tract 1371.01; Cuyahoga County; Ohio","1276","125","1254","133","461","133","289","106","504","93","22","31","0","13","0","13","22","31",
"1400000US39035137102","Census Tract 1371.02; Cuyahoga County; Ohio","2148","223","1955","196","277","149","389","155","1289","208","193","186","103","157","45","74","45","72",
"1400000US39035137103","Census Tract 1371.03; Cuyahoga County; Ohio","1829","175","1795","175","65","36","342","157","1388","168","34","40","0","13","34","40","0","13",
"1400000US39035138105","Census Tract 1381.05; Cuyahoga County; Ohio","634","108","597","112","43","30","221","107","333","78","37","31","0","13","27","29","10","11",
"1400000US39035138106","Census Tract 1381.06; Cuyahoga County; Ohio","1285","192","1248","215","0","13","304","101","944","219","37","56","0","13","37","56","0","13",
"1400000US39035138107","Census Tract 1381.07; Cuyahoga County; Ohio","923","176","887","170","19","16","38","26","830","174","36","34","0","13","10","14","26","33",
"1400000US39035138108","Census Tract 1381.08; Cuyahoga County; Ohio","1729","178","1665","158","0","13","220","101","1445","176","64","97","0","13","64","97","0","13",
"1400000US39035138109","Census Tract 1381.09; Cuyahoga County; Ohio","1969","167","1935","173","125","75","400","134","1410","208","34","41","25","39","0","13","9","14",
"1400000US39035138110","Census Tract 1381.10; Cuyahoga County; Ohio","1762","204","1659","206","80","52","108","59","1471","210","103","83","28","46","32","50","43","55",
"1400000US39035140100","Census Tract 1401; Cuyahoga County; Ohio","724","104","612","111","22","27","139","63","451","114","112","60","0","13","37","39","75","55",
