"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US39035","Cuyahoga County, Ohio","554173","1923","327256","2768","226917","2928",
"1400000US39035105400","Census Tract 1054; Cuyahoga County; Ohio","1351","232","534","160","817","247",
"1400000US39035105500","Census Tract 1055; Cuyahoga County; Ohio","796","138","197","55","599","146",
"1400000US39035105602","Census Tract 1056.02; Cuyahoga County; Ohio","879","195","424","200","455","102",
"1400000US39035105700","Census Tract 1057; Cuyahoga County; Ohio","2129","297","712","191","1417","289",
"1400000US39035105900","Census Tract 1059; Cuyahoga County; Ohio","1207","175","909","153","298","122",
"1400000US39035106100","Census Tract 1061; Cuyahoga County; Ohio","1686","176","1258","142","428","146",
"1400000US39035106200","Census Tract 1062; Cuyahoga County; Ohio","1667","181","737","150","930","206",
"1400000US39035106500","Census Tract 1065; Cuyahoga County; Ohio","1060","151","622","143","438","165",
"1400000US39035106600","Census Tract 1066; Cuyahoga County; Ohio","1294","142","702","126","592","141",
"1400000US39035106800","Census Tract 1068; Cuyahoga County; Ohio","1253","221","558","194","695","175",
"1400000US39035106900","Census Tract 1069; Cuyahoga County; Ohio","1634","187","942","166","692","137",
"1400000US39035107000","Census Tract 1070; Cuyahoga County; Ohio","769","76","698","88","71","48",
"1400000US39035107101","Census Tract 1071.01; Cuyahoga County; Ohio","1782","157","185","111","1597","179",
"1400000US39035107701","Census Tract 1077.01; Cuyahoga County; Ohio","3380","304","89","74","3291","316",
"1400000US39035107802","Census Tract 1078.02; Cuyahoga County; Ohio","1982","258","95","63","1887","264",
"1400000US39035108201","Census Tract 1082.01; Cuyahoga County; Ohio","894","196","76","44","818","192",
"1400000US39035108301","Census Tract 1083.01; Cuyahoga County; Ohio","770","88","180","41","590","88",
"1400000US39035108400","Census Tract 1084; Cuyahoga County; Ohio","538","104","217","83","321","79",
"1400000US39035108701","Census Tract 1087.01; Cuyahoga County; Ohio","1926","276","291","106","1635","296",
"1400000US39035109301","Census Tract 1093.01; Cuyahoga County; Ohio","884","205","131","44","753","204",
"1400000US39035109701","Census Tract 1097.01; Cuyahoga County; Ohio","698","125","21","33","677","130",
"1400000US39035109801","Census Tract 1098.01; Cuyahoga County; Ohio","905","243","40","59","865","253",
"1400000US39035110901","Census Tract 1109.01; Cuyahoga County; Ohio","1154","282","647","295","507","166",
"1400000US39035111202","Census Tract 1112.02; Cuyahoga County; Ohio","427","124","88","47","339","116",
"1400000US39035111401","Census Tract 1114.01; Cuyahoga County; Ohio","444","100","132","55","312","99",
"1400000US39035111700","Census Tract 1117; Cuyahoga County; Ohio","340","87","137","52","203","87",
"1400000US39035112100","Census Tract 1121; Cuyahoga County; Ohio","887","208","191","152","696","169",
"1400000US39035112200","Census Tract 1122; Cuyahoga County; Ohio","310","80","193","91","117","65",
"1400000US39035112301","Census Tract 1123.01; Cuyahoga County; Ohio","815","258","163","66","652","251",
"1400000US39035114501","Census Tract 1145.01; Cuyahoga County; Ohio","371","67","229","77","142","55",
"1400000US39035114600","Census Tract 1146; Cuyahoga County; Ohio","566","201","80","41","486","202",
"1400000US39035114800","Census Tract 1148; Cuyahoga County; Ohio","886","143","27","30","859","146",
"1400000US39035115400","Census Tract 1154; Cuyahoga County; Ohio","913","129","273","100","640","106",
"1400000US39035115700","Census Tract 1157; Cuyahoga County; Ohio","781","246","296","142","485","228",
"1400000US39035115800","Census Tract 1158; Cuyahoga County; Ohio","1053","196","430","111","623","171",
"1400000US39035115900","Census Tract 1159; Cuyahoga County; Ohio","1486","201","878","227","608","194",
"1400000US39035116300","Census Tract 1163; Cuyahoga County; Ohio","587","139","361","110","226","101",
"1400000US39035116400","Census Tract 1164; Cuyahoga County; Ohio","940","150","534","197","406","155",
"1400000US39035116500","Census Tract 1165; Cuyahoga County; Ohio","1240","280","355","138","885","290",
"1400000US39035116600","Census Tract 1166; Cuyahoga County; Ohio","853","192","395","160","458","145",
"1400000US39035116700","Census Tract 1167; Cuyahoga County; Ohio","554","109","216","54","338","113",
"1400000US39035116800","Census Tract 1168; Cuyahoga County; Ohio","761","159","295","111","466","158",
"1400000US39035116900","Census Tract 1169; Cuyahoga County; Ohio","704","306","269","106","435","291",
"1400000US39035117101","Census Tract 1171.01; Cuyahoga County; Ohio","1231","251","556","153","675","264",
"1400000US39035117102","Census Tract 1171.02; Cuyahoga County; Ohio","404","98","188","79","216","91",
"1400000US39035117201","Census Tract 1172.01; Cuyahoga County; Ohio","2079","355","476","230","1603","292",
"1400000US39035117203","Census Tract 1172.03; Cuyahoga County; Ohio","831","122","254","95","577","118",
"1400000US39035117300","Census Tract 1173; Cuyahoga County; Ohio","799","124","314","88","485","104",
"1400000US39035117400","Census Tract 1174; Cuyahoga County; Ohio","615","102","279","90","336","98",
"1400000US39035117500","Census Tract 1175; Cuyahoga County; Ohio","1156","225","371","164","785","228",
"1400000US39035117600","Census Tract 1176; Cuyahoga County; Ohio","1651","257","598","243","1053","213",
"1400000US39035117700","Census Tract 1177; Cuyahoga County; Ohio","2518","399","1400","231","1118","417",
"1400000US39035117800","Census Tract 1178; Cuyahoga County; Ohio","913","116","398","68","515","123",
"1400000US39035117900","Census Tract 1179; Cuyahoga County; Ohio","1097","201","294","131","803","213",
"1400000US39035118101","Census Tract 1181.01; Cuyahoga County; Ohio","719","133","344","93","375","110",
"1400000US39035118200","Census Tract 1182; Cuyahoga County; Ohio","681","200","311","75","370","195",
"1400000US39035118301","Census Tract 1183.01; Cuyahoga County; Ohio","936","169","374","120","562","210",
"1400000US39035118602","Census Tract 1186.02; Cuyahoga County; Ohio","975","136","78","49","897","145",
"1400000US39035118800","Census Tract 1188; Cuyahoga County; Ohio","1560","185","245","96","1315","191",
"1400000US39035118900","Census Tract 1189; Cuyahoga County; Ohio","667","157","110","49","557","149",
"1400000US39035119401","Census Tract 1194.01; Cuyahoga County; Ohio","1286","353","593","278","693","234",
"1400000US39035119402","Census Tract 1194.02; Cuyahoga County; Ohio","654","109","268","105","386","100",
"1400000US39035119501","Census Tract 1195.01; Cuyahoga County; Ohio","1350","228","411","128","939","249",
"1400000US39035119502","Census Tract 1195.02; Cuyahoga County; Ohio","1219","196","251","102","968","235",
"1400000US39035119600","Census Tract 1196; Cuyahoga County; Ohio","1000","174","369","134","631","176",
"1400000US39035119701","Census Tract 1197.01; Cuyahoga County; Ohio","1011","203","467","126","544","200",
"1400000US39035119702","Census Tract 1197.02; Cuyahoga County; Ohio","770","132","219","84","551","144",
"1400000US39035119800","Census Tract 1198; Cuyahoga County; Ohio","1159","286","848","308","311","155",
"1400000US39035119900","Census Tract 1199; Cuyahoga County; Ohio","986","183","387","143","599","190",
"1400000US39035120200","Census Tract 1202; Cuyahoga County; Ohio","694","111","257","95","437","117",
"1400000US39035120400","Census Tract 1204; Cuyahoga County; Ohio","720","144","288","99","432","154",
"1400000US39035120500","Census Tract 1205; Cuyahoga County; Ohio","697","110","303","93","394","104",
"1400000US39035120600","Census Tract 1206; Cuyahoga County; Ohio","981","256","426","204","555","221",
"1400000US39035120701","Census Tract 1207.01; Cuyahoga County; Ohio","687","194","331","100","356","196",
"1400000US39035120702","Census Tract 1207.02; Cuyahoga County; Ohio","515","80","295","73","220","74",
"1400000US39035120801","Census Tract 1208.01; Cuyahoga County; Ohio","885","169","442","164","443","168",
"1400000US39035120802","Census Tract 1208.02; Cuyahoga County; Ohio","1067","386","715","397","352","130",
"1400000US39035121100","Census Tract 1211; Cuyahoga County; Ohio","720","116","407","98","313","103",
"1400000US39035121200","Census Tract 1212; Cuyahoga County; Ohio","632","246","391","238","241","95",
"1400000US39035121300","Census Tract 1213; Cuyahoga County; Ohio","934","201","409","190","525","116",
"1400000US39035121401","Census Tract 1214.01; Cuyahoga County; Ohio","612","92","288","71","324","103",
"1400000US39035121403","Census Tract 1214.03; Cuyahoga County; Ohio","959","202","549","126","410","188",
"1400000US39035121500","Census Tract 1215; Cuyahoga County; Ohio","1024","172","550","181","474","126",
"1400000US39035121700","Census Tract 1217; Cuyahoga County; Ohio","1616","266","1027","168","589","280",
"1400000US39035121800","Census Tract 1218; Cuyahoga County; Ohio","848","192","550","112","298","171",
"1400000US39035121900","Census Tract 1219; Cuyahoga County; Ohio","524","96","313","105","211","79",
"1400000US39035122100","Census Tract 1221; Cuyahoga County; Ohio","1351","163","1017","154","334","196",
"1400000US39035122200","Census Tract 1222; Cuyahoga County; Ohio","783","137","515","146","268","90",
"1400000US39035122300","Census Tract 1223; Cuyahoga County; Ohio","885","176","437","82","448","166",
"1400000US39035123100","Census Tract 1231; Cuyahoga County; Ohio","1268","185","946","213","322","102",
"1400000US39035123200","Census Tract 1232; Cuyahoga County; Ohio","1381","170","1043","196","338","110",
"1400000US39035123400","Census Tract 1234; Cuyahoga County; Ohio","1591","162","1044","122","547","133",
"1400000US39035123501","Census Tract 1235.01; Cuyahoga County; Ohio","1340","228","538","111","802","244",
"1400000US39035123502","Census Tract 1235.02; Cuyahoga County; Ohio","1375","250","485","124","890","242",
"1400000US39035123601","Census Tract 1236.01; Cuyahoga County; Ohio","1295","187","1109","210","186","69",
"1400000US39035123602","Census Tract 1236.02; Cuyahoga County; Ohio","1459","266","799","128","660","251",
"1400000US39035123603","Census Tract 1236.03; Cuyahoga County; Ohio","1361","127","785","124","576","138",
"1400000US39035123700","Census Tract 1237; Cuyahoga County; Ohio","1029","111","701","112","328","143",
"1400000US39035123800","Census Tract 1238; Cuyahoga County; Ohio","924","85","275","55","649","97",
"1400000US39035123900","Census Tract 1239; Cuyahoga County; Ohio","1265","163","822","146","443","173",
"1400000US39035124100","Census Tract 1241; Cuyahoga County; Ohio","1945","261","1237","229","708","204",
"1400000US39035124201","Census Tract 1242.01; Cuyahoga County; Ohio","1142","178","730","166","412","119",
"1400000US39035124202","Census Tract 1242.02; Cuyahoga County; Ohio","720","83","379","67","341","86",
"1400000US39035124300","Census Tract 1243; Cuyahoga County; Ohio","1629","204","1038","232","591","153",
"1400000US39035124500","Census Tract 1245; Cuyahoga County; Ohio","1481","169","956","141","525","159",
"1400000US39035124600","Census Tract 1246; Cuyahoga County; Ohio","1630","204","924","213","706","171",
"1400000US39035126100","Census Tract 1261; Cuyahoga County; Ohio","1308","190","597","130","711","167",
"1400000US39035127501","Census Tract 1275.01; Cuyahoga County; Ohio","1027","206","680","208","347","168",
"1400000US39035130103","Census Tract 1301.03; Cuyahoga County; Ohio","1616","141","1581","138","35","33",
"1400000US39035130104","Census Tract 1301.04; Cuyahoga County; Ohio","1530","147","1474","155","56","42",
"1400000US39035130105","Census Tract 1301.05; Cuyahoga County; Ohio","1540","151","1215","156","325","84",
"1400000US39035130106","Census Tract 1301.06; Cuyahoga County; Ohio","1418","155","1306","146","112","57",
"1400000US39035131103","Census Tract 1311.03; Cuyahoga County; Ohio","1873","203","1681","209","192","134",
"1400000US39035131104","Census Tract 1311.04; Cuyahoga County; Ohio","2453","323","653","178","1800","329",
"1400000US39035131105","Census Tract 1311.05; Cuyahoga County; Ohio","1716","191","1008","145","708","153",
"1400000US39035132100","Census Tract 1321; Cuyahoga County; Ohio","2039","283","1185","214","854","260",
"1400000US39035132200","Census Tract 1322; Cuyahoga County; Ohio","1204","135","1041","145","163","76",
"1400000US39035132301","Census Tract 1323.01; Cuyahoga County; Ohio","1892","268","702","165","1190","249",
"1400000US39035132302","Census Tract 1323.02; Cuyahoga County; Ohio","880","113","467","102","413","98",
"1400000US39035133103","Census Tract 1331.03; Cuyahoga County; Ohio","1555","145","677","129","878","164",
"1400000US39035133104","Census Tract 1331.04; Cuyahoga County; Ohio","1897","282","349","121","1548","287",
"1400000US39035134100","Census Tract 1341; Cuyahoga County; Ohio","671","108","308","82","363","109",
"1400000US39035134203","Census Tract 1342.03; Cuyahoga County; Ohio","1215","108","1210","107","5","9",
"1400000US39035134204","Census Tract 1342.04; Cuyahoga County; Ohio","1672","206","925","209","747","160",
"1400000US39035134205","Census Tract 1342.05; Cuyahoga County; Ohio","1021","101","877","116","144","68",
"1400000US39035134206","Census Tract 1342.06; Cuyahoga County; Ohio","1342","148","1031","175","311","129",
"1400000US39035134300","Census Tract 1343; Cuyahoga County; Ohio","1074","133","764","146","310","91",
"1400000US39035135103","Census Tract 1351.03; Cuyahoga County; Ohio","1229","197","845","120","384","206",
"1400000US39035135104","Census Tract 1351.04; Cuyahoga County; Ohio","1592","143","1466","130","126","104",
"1400000US39035135105","Census Tract 1351.05; Cuyahoga County; Ohio","1999","196","1713","174","286","112",
"1400000US39035135106","Census Tract 1351.06; Cuyahoga County; Ohio","620","79","598","80","22","16",
"1400000US39035136101","Census Tract 1361.01; Cuyahoga County; Ohio","2765","209","2046","231","719","187",
"1400000US39035136103","Census Tract 1361.03; Cuyahoga County; Ohio","2437","272","2369","275","68","61",
"1400000US39035136104","Census Tract 1361.04; Cuyahoga County; Ohio","1545","246","788","153","757","261",
"1400000US39035136105","Census Tract 1361.05; Cuyahoga County; Ohio","1851","181","1810","181","41","49",
"1400000US39035137101","Census Tract 1371.01; Cuyahoga County; Ohio","1254","133","453","103","801","146",
"1400000US39035137102","Census Tract 1371.02; Cuyahoga County; Ohio","1955","196","1022","230","933","217",
"1400000US39035137103","Census Tract 1371.03; Cuyahoga County; Ohio","1795","175","1349","178","446","187",
"1400000US39035138105","Census Tract 1381.05; Cuyahoga County; Ohio","597","112","323","54","274","111",
"1400000US39035138106","Census Tract 1381.06; Cuyahoga County; Ohio","1248","215","1002","221","246","95",
"1400000US39035138107","Census Tract 1381.07; Cuyahoga County; Ohio","887","170","711","146","176","123",
"1400000US39035138108","Census Tract 1381.08; Cuyahoga County; Ohio","1665","158","1535","168","130","71",
"1400000US39035138109","Census Tract 1381.09; Cuyahoga County; Ohio","1935","173","1529","210","406","107",
"1400000US39035138110","Census Tract 1381.10; Cuyahoga County; Ohio","1659","206","1446","217","213","83",
"1400000US39035140100","Census Tract 1401; Cuyahoga County; Ohio","612","111","423","112","189","68",
"1400000US39035140301","Census Tract 1403.01; Cuyahoga County; Ohio","806","114","570","131","236","111",
"1400000US39035140302","Census Tract 1403.02; Cuyahoga County; Ohio","1070","149","737","133","333","111",
"1400000US39035140400","Census Tract 1404; Cuyahoga County; Ohio","1365","176","1029","210","336","161",
"1400000US39035140500","Census Tract 1405; Cuyahoga County; Ohio","1462","194","692","175","770","172",
"1400000US39035140600","Census Tract 1406; Cuyahoga County; Ohio","505","128","384","125","121","39",
"1400000US39035140701","Census Tract 1407.01; Cuyahoga County; Ohio","834","118","498","119","336","165",
"1400000US39035140702","Census Tract 1407.02; Cuyahoga County; Ohio","799","207","238","74","561","218",
"1400000US39035140800","Census Tract 1408; Cuyahoga County; Ohio","1649","179","709","129","940","196",
"1400000US39035140900","Census Tract 1409; Cuyahoga County; Ohio","879","129","624","93","255","96",
"1400000US39035141000","Census Tract 1410; Cuyahoga County; Ohio","403","82","16","20","387","83",
"1400000US39035141100","Census Tract 1411; Cuyahoga County; Ohio","2321","257","566","170","1755","256",
"1400000US39035141200","Census Tract 1412; Cuyahoga County; Ohio","1515","183","885","176","630","136",
"1400000US39035141300","Census Tract 1413; Cuyahoga County; Ohio","953","172","573","152","380","67",
"1400000US39035141400","Census Tract 1414; Cuyahoga County; Ohio","1009","127","937","107","72","52",
"1400000US39035141500","Census Tract 1415; Cuyahoga County; Ohio","764","111","389","102","375","60",
"1400000US39035141601","Census Tract 1416.01; Cuyahoga County; Ohio","679","65","533","73","146","40",
"1400000US39035141602","Census Tract 1416.02; Cuyahoga County; Ohio","616","82","440","86","176","59",
"1400000US39035141700","Census Tract 1417; Cuyahoga County; Ohio","639","64","588","72","51","27",
"1400000US39035150100","Census Tract 1501; Cuyahoga County; Ohio","823","198","508","165","315","149",
"1400000US39035150300","Census Tract 1503; Cuyahoga County; Ohio","430","154","143","72","287","150",
"1400000US39035150400","Census Tract 1504; Cuyahoga County; Ohio","381","110","202","97","179","113",
"1400000US39035151200","Census Tract 1512; Cuyahoga County; Ohio","1117","240","217","107","900","237",
"1400000US39035151300","Census Tract 1513; Cuyahoga County; Ohio","1009","149","302","141","707","160",
"1400000US39035151500","Census Tract 1515; Cuyahoga County; Ohio","357","82","69","37","288","78",
"1400000US39035151600","Census Tract 1516; Cuyahoga County; Ohio","840","182","37","26","803","180",
"1400000US39035151700","Census Tract 1517; Cuyahoga County; Ohio","449","170","303","168","146","72",
"1400000US39035151800","Census Tract 1518; Cuyahoga County; Ohio","563","117","192","95","371","93",
"1400000US39035152101","Census Tract 1521.01; Cuyahoga County; Ohio","998","172","913","183","85","70",
"1400000US39035152102","Census Tract 1521.02; Cuyahoga County; Ohio","2074","355","1155","181","919","360",
"1400000US39035152201","Census Tract 1522.01; Cuyahoga County; Ohio","2142","300","178","69","1964","294",
"1400000US39035152202","Census Tract 1522.02; Cuyahoga County; Ohio","2013","277","1019","258","994","184",
"1400000US39035152301","Census Tract 1523.01; Cuyahoga County; Ohio","1112","208","361","89","751","200",
"1400000US39035152302","Census Tract 1523.02; Cuyahoga County; Ohio","1646","239","1103","174","543","257",
"1400000US39035152303","Census Tract 1523.03; Cuyahoga County; Ohio","1810","248","1351","240","459","177",
"1400000US39035152400","Census Tract 1524; Cuyahoga County; Ohio","651","88","382","84","269","91",
"1400000US39035152501","Census Tract 1525.01; Cuyahoga County; Ohio","1664","255","933","199","731","201",
"1400000US39035152502","Census Tract 1525.02; Cuyahoga County; Ohio","1003","188","506","162","497","169",
"1400000US39035152605","Census Tract 1526.05; Cuyahoga County; Ohio","2364","269","968","192","1396","282",
"1400000US39035152701","Census Tract 1527.01; Cuyahoga County; Ohio","1450","194","111","56","1339","193",
"1400000US39035152702","Census Tract 1527.02; Cuyahoga County; Ohio","1110","194","640","162","470","195",
"1400000US39035152703","Census Tract 1527.03; Cuyahoga County; Ohio","730","81","507","76","223","112",
"1400000US39035153103","Census Tract 1531.03; Cuyahoga County; Ohio","1094","92","995","98","99","54",
"1400000US39035153104","Census Tract 1531.04; Cuyahoga County; Ohio","1297","166","1021","103","276","181",
"1400000US39035153105","Census Tract 1531.05; Cuyahoga County; Ohio","1869","128","992","134","877","137",
"1400000US39035153106","Census Tract 1531.06; Cuyahoga County; Ohio","1687","212","1375","211","312","107",
"1400000US39035153107","Census Tract 1531.07; Cuyahoga County; Ohio","1864","219","1164","201","700","126",
"1400000US39035154100","Census Tract 1541; Cuyahoga County; Ohio","920","166","458","78","462","166",
"1400000US39035154200","Census Tract 1542; Cuyahoga County; Ohio","806","155","409","111","397","125",
"1400000US39035154400","Census Tract 1544; Cuyahoga County; Ohio","1166","207","627","172","539","182",
"1400000US39035154501","Census Tract 1545.01; Cuyahoga County; Ohio","1399","191","827","143","572","215",
"1400000US39035154502","Census Tract 1545.02; Cuyahoga County; Ohio","1495","235","1038","244","457","153",
"1400000US39035154601","Census Tract 1546.01; Cuyahoga County; Ohio","1802","210","1001","168","801","251",
"1400000US39035154603","Census Tract 1546.03; Cuyahoga County; Ohio","1205","330","834","95","371","308",
"1400000US39035154604","Census Tract 1546.04; Cuyahoga County; Ohio","1471","184","1092","141","379","193",
"1400000US39035155101","Census Tract 1551.01; Cuyahoga County; Ohio","2248","179","2125","180","123","122",
"1400000US39035155102","Census Tract 1551.02; Cuyahoga County; Ohio","1233","150","1204","153","29","24",
"1400000US39035156101","Census Tract 1561.01; Cuyahoga County; Ohio","578","95","505","91","73","35",
"1400000US39035156102","Census Tract 1561.02; Cuyahoga County; Ohio","2550","162","2461","175","89","64",
"1400000US39035160100","Census Tract 1601; Cuyahoga County; Ohio","770","117","557","64","213","105",
"1400000US39035160200","Census Tract 1602; Cuyahoga County; Ohio","1203","227","454","101","749","217",
"1400000US39035160300","Census Tract 1603; Cuyahoga County; Ohio","920","142","679","143","241","65",
"1400000US39035160400","Census Tract 1604; Cuyahoga County; Ohio","1688","237","876","200","812","147",
"1400000US39035160500","Census Tract 1605; Cuyahoga County; Ohio","2180","274","701","106","1479","289",
"1400000US39035160602","Census Tract 1606.02; Cuyahoga County; Ohio","1541","182","445","145","1096","171",
"1400000US39035160603","Census Tract 1606.03; Cuyahoga County; Ohio","1097","189","118","67","979","200",
"1400000US39035160604","Census Tract 1606.04; Cuyahoga County; Ohio","2682","350","1172","246","1510","349",
"1400000US39035160900","Census Tract 1609; Cuyahoga County; Ohio","1737","131","1038","133","699","132",
"1400000US39035161000","Census Tract 1610; Cuyahoga County; Ohio","790","81","445","87","345","74",
"1400000US39035161100","Census Tract 1611; Cuyahoga County; Ohio","1565","135","1011","114","554","118",
"1400000US39035161200","Census Tract 1612; Cuyahoga County; Ohio","1393","154","782","108","611","167",
"1400000US39035161300","Census Tract 1613; Cuyahoga County; Ohio","1418","225","779","127","639","208",
"1400000US39035161400","Census Tract 1614; Cuyahoga County; Ohio","1493","203","684","116","809","198",
"1400000US39035161500","Census Tract 1615; Cuyahoga County; Ohio","1783","150","939","160","844","128",
"1400000US39035161600","Census Tract 1616; Cuyahoga County; Ohio","979","124","382","82","597","145",
"1400000US39035161900","Census Tract 1619; Cuyahoga County; Ohio","1513","133","373","112","1140","133",
"1400000US39035170101","Census Tract 1701.01; Cuyahoga County; Ohio","1678","274","1040","147","638","275",
"1400000US39035170102","Census Tract 1701.02; Cuyahoga County; Ohio","2012","173","1709","167","303","209",
"1400000US39035170201","Census Tract 1702.01; Cuyahoga County; Ohio","1128","163","1018","146","110","61",
"1400000US39035170202","Census Tract 1702.02; Cuyahoga County; Ohio","1976","225","1509","206","467","119",
"1400000US39035171102","Census Tract 1711.02; Cuyahoga County; Ohio","1842","227","1231","238","611","201",
"1400000US39035171103","Census Tract 1711.03; Cuyahoga County; Ohio","1247","172","713","184","534","162",
"1400000US39035171104","Census Tract 1711.04; Cuyahoga County; Ohio","1929","235","957","221","972","302",
"1400000US39035171203","Census Tract 1712.03; Cuyahoga County; Ohio","1371","343","854","261","517","313",
"1400000US39035171204","Census Tract 1712.04; Cuyahoga County; Ohio","731","146","504","133","227","99",
"1400000US39035171205","Census Tract 1712.05; Cuyahoga County; Ohio","1167","206","785","202","382","120",
"1400000US39035171206","Census Tract 1712.06; Cuyahoga County; Ohio","947","122","808","148","139","91",
"1400000US39035172101","Census Tract 1721.01; Cuyahoga County; Ohio","1071","89","861","119","210","86",
"1400000US39035172102","Census Tract 1721.02; Cuyahoga County; Ohio","1672","205","1126","205","546","130",
"1400000US39035172104","Census Tract 1721.04; Cuyahoga County; Ohio","759","225","351","210","408","105",
"1400000US39035172105","Census Tract 1721.05; Cuyahoga County; Ohio","2211","218","195","92","2016","238",
"1400000US39035172201","Census Tract 1722.01; Cuyahoga County; Ohio","1670","218","1159","136","511","170",
"1400000US39035172202","Census Tract 1722.02; Cuyahoga County; Ohio","2624","324","1054","183","1570","367",
"1400000US39035173103","Census Tract 1731.03; Cuyahoga County; Ohio","1421","241","967","122","454","242",
"1400000US39035173104","Census Tract 1731.04; Cuyahoga County; Ohio","2116","160","1906","180","210","66",
"1400000US39035173105","Census Tract 1731.05; Cuyahoga County; Ohio","919","84","863","88","56","27",
"1400000US39035173106","Census Tract 1731.06; Cuyahoga County; Ohio","1814","190","664","120","1150","202",
"1400000US39035173107","Census Tract 1731.07; Cuyahoga County; Ohio","1173","206","927","169","246","142",
"1400000US39035174103","Census Tract 1741.03; Cuyahoga County; Ohio","1163","159","1032","168","131","54",
"1400000US39035174104","Census Tract 1741.04; Cuyahoga County; Ohio","848","92","831","93","17","16",
"1400000US39035174105","Census Tract 1741.05; Cuyahoga County; Ohio","1082","158","1053","164","29","30",
"1400000US39035174106","Census Tract 1741.06; Cuyahoga County; Ohio","1295","94","824","111","471","94",
"1400000US39035174107","Census Tract 1741.07; Cuyahoga County; Ohio","1773","246","1611","262","162","76",
"1400000US39035174203","Census Tract 1742.03; Cuyahoga County; Ohio","1164","102","1123","110","41","37",
"1400000US39035174204","Census Tract 1742.04; Cuyahoga County; Ohio","1335","226","1275","233","60","48",
"1400000US39035174205","Census Tract 1742.05; Cuyahoga County; Ohio","2274","216","1105","234","1169","187",
"1400000US39035174206","Census Tract 1742.06; Cuyahoga County; Ohio","1102","121","600","128","502","140",
"1400000US39035174207","Census Tract 1742.07; Cuyahoga County; Ohio","1374","124","931","122","443","109",
"1400000US39035175105","Census Tract 1751.05; Cuyahoga County; Ohio","1883","201","1722","209","161","73",
"1400000US39035175106","Census Tract 1751.06; Cuyahoga County; Ohio","1050","86","993","94","57","40",
"1400000US39035175107","Census Tract 1751.07; Cuyahoga County; Ohio","1390","172","1257","145","133","137",
