"GEO_ID","NAME","B25002_001E","B25002_001M","B25002_002E","B25002_002M","B25002_003E","B25002_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Occupied","Margin of Error!!Total:!!Occupied","Estimate!!Total:!!Vacant","Margin of Error!!Total:!!Vacant",
"0500000US39035","Cuyahoga County, Ohio","615513","271","554173","1923","61340","1970",
"1400000US39035104400","Census Tract 1044; Cuyahoga County; Ohio","825","92","734","88","91","67",
"1400000US39035104800","Census Tract 1048; Cuyahoga County; Ohio","863","96","734","105","129","70",
"1400000US39035105100","Census Tract 1051; Cuyahoga County; Ohio","1863","339","1534","360","329","129",
"1400000US39035105300","Census Tract 1053; Cuyahoga County; Ohio","1444","187","1185","191","259","117",
"1400000US39035105400","Census Tract 1054; Cuyahoga County; Ohio","1718","177","1351","232","367","130",
"1400000US39035105500","Census Tract 1055; Cuyahoga County; Ohio","1053","142","796","138","257","105",
"1400000US39035105602","Census Tract 1056.02; Cuyahoga County; Ohio","1124","222","879","195","245","96",
"1400000US39035105700","Census Tract 1057; Cuyahoga County; Ohio","2478","310","2129","297","349","224",
"1400000US39035105900","Census Tract 1059; Cuyahoga County; Ohio","1462","164","1207","175","255","115",
"1400000US39035106100","Census Tract 1061; Cuyahoga County; Ohio","1686","176","1686","176","0","13",
"1400000US39035106200","Census Tract 1062; Cuyahoga County; Ohio","1760","176","1667","181","93","71",
"1400000US39035106500","Census Tract 1065; Cuyahoga County; Ohio","1140","139","1060","151","80","67",
"1400000US39035106600","Census Tract 1066; Cuyahoga County; Ohio","1428","126","1294","142","134","86",
"1400000US39035106800","Census Tract 1068; Cuyahoga County; Ohio","1547","213","1253","221","294","126",
"1400000US39035106900","Census Tract 1069; Cuyahoga County; Ohio","1978","151","1634","187","344","149",
"1400000US39035107000","Census Tract 1070; Cuyahoga County; Ohio","790","89","769","76","21","34",
"1400000US39035107101","Census Tract 1071.01; Cuyahoga County; Ohio","2070","171","1782","157","288","170",
"1400000US39035107701","Census Tract 1077.01; Cuyahoga County; Ohio","4205","317","3380","304","825","237",
"1400000US39035107802","Census Tract 1078.02; Cuyahoga County; Ohio","2533","229","1982","258","551","235",
"1400000US39035108201","Census Tract 1082.01; Cuyahoga County; Ohio","1244","180","894","196","350","109",
"1400000US39035108301","Census Tract 1083.01; Cuyahoga County; Ohio","947","69","770","88","177","69",
"1400000US39035108400","Census Tract 1084; Cuyahoga County; Ohio","627","97","538","104","89","59",
"1400000US39035108701","Census Tract 1087.01; Cuyahoga County; Ohio","2097","264","1926","276","171","109",
"1400000US39035109301","Census Tract 1093.01; Cuyahoga County; Ohio","928","208","884","205","44","35",
"1400000US39035109701","Census Tract 1097.01; Cuyahoga County; Ohio","729","121","698","125","31","26",
"1400000US39035109801","Census Tract 1098.01; Cuyahoga County; Ohio","956","244","905","243","51","50",
"1400000US39035110901","Census Tract 1109.01; Cuyahoga County; Ohio","1280","278","1154","282","126","89",
"1400000US39035111202","Census Tract 1112.02; Cuyahoga County; Ohio","760","105","427","124","333","86",
"1400000US39035111401","Census Tract 1114.01; Cuyahoga County; Ohio","597","99","444","100","153","62",
"1400000US39035111700","Census Tract 1117; Cuyahoga County; Ohio","617","96","340","87","277","73",
"1400000US39035112100","Census Tract 1121; Cuyahoga County; Ohio","1092","193","887","208","205","86",
"1400000US39035112200","Census Tract 1122; Cuyahoga County; Ohio","410","97","310","80","100","66",
"1400000US39035112301","Census Tract 1123.01; Cuyahoga County; Ohio","860","262","815","258","45","41",
"1400000US39035114501","Census Tract 1145.01; Cuyahoga County; Ohio","493","68","371","67","122","70",
"1400000US39035114600","Census Tract 1146; Cuyahoga County; Ohio","653","206","566","201","87","43",
"1400000US39035114800","Census Tract 1148; Cuyahoga County; Ohio","930","138","886","143","44","36",
"1400000US39035115400","Census Tract 1154; Cuyahoga County; Ohio","1130","105","913","129","217","68",
"1400000US39035115700","Census Tract 1157; Cuyahoga County; Ohio","889","237","781","246","108","56",
"1400000US39035115800","Census Tract 1158; Cuyahoga County; Ohio","1208","177","1053","196","155","95",
"1400000US39035115900","Census Tract 1159; Cuyahoga County; Ohio","1689","178","1486","201","203","86",
"1400000US39035116300","Census Tract 1163; Cuyahoga County; Ohio","847","141","587","139","260","99",
"1400000US39035116400","Census Tract 1164; Cuyahoga County; Ohio","1245","148","940","150","305","116",
"1400000US39035116500","Census Tract 1165; Cuyahoga County; Ohio","1446","272","1240","280","206","104",
"1400000US39035116600","Census Tract 1166; Cuyahoga County; Ohio","1213","187","853","192","360","115",
"1400000US39035116700","Census Tract 1167; Cuyahoga County; Ohio","752","112","554","109","198","71",
"1400000US39035116800","Census Tract 1168; Cuyahoga County; Ohio","1191","189","761","159","430","158",
"1400000US39035116900","Census Tract 1169; Cuyahoga County; Ohio","986","295","704","306","282","98",
"1400000US39035117101","Census Tract 1171.01; Cuyahoga County; Ohio","1566","254","1231","251","335","152",
"1400000US39035117102","Census Tract 1171.02; Cuyahoga County; Ohio","554","81","404","98","150","63",
"1400000US39035117201","Census Tract 1172.01; Cuyahoga County; Ohio","2331","348","2079","355","252","144",
"1400000US39035117203","Census Tract 1172.03; Cuyahoga County; Ohio","1029","100","831","122","198","70",
"1400000US39035117300","Census Tract 1173; Cuyahoga County; Ohio","1138","132","799","124","339","89",
"1400000US39035117400","Census Tract 1174; Cuyahoga County; Ohio","749","112","615","102","134","75",
"1400000US39035117500","Census Tract 1175; Cuyahoga County; Ohio","1492","239","1156","225","336","136",
"1400000US39035117600","Census Tract 1176; Cuyahoga County; Ohio","1864","263","1651","257","213","139",
"1400000US39035117700","Census Tract 1177; Cuyahoga County; Ohio","2870","360","2518","399","352","230",
"1400000US39035117800","Census Tract 1178; Cuyahoga County; Ohio","1078","118","913","116","165","63",
"1400000US39035117900","Census Tract 1179; Cuyahoga County; Ohio","1385","158","1097","201","288","145",
"1400000US39035118101","Census Tract 1181.01; Cuyahoga County; Ohio","940","134","719","133","221","65",
"1400000US39035118200","Census Tract 1182; Cuyahoga County; Ohio","888","188","681","200","207","83",
"1400000US39035118301","Census Tract 1183.01; Cuyahoga County; Ohio","1156","158","936","169","220","99",
"1400000US39035118602","Census Tract 1186.02; Cuyahoga County; Ohio","1121","136","975","136","146","105",
"1400000US39035118800","Census Tract 1188; Cuyahoga County; Ohio","1999","169","1560","185","439","169",
"1400000US39035118900","Census Tract 1189; Cuyahoga County; Ohio","954","151","667","157","287","82",
"1400000US39035119401","Census Tract 1194.01; Cuyahoga County; Ohio","1531","342","1286","353","245","102",
"1400000US39035119402","Census Tract 1194.02; Cuyahoga County; Ohio","933","104","654","109","279","72",
"1400000US39035119501","Census Tract 1195.01; Cuyahoga County; Ohio","1781","179","1350","228","431","150",
"1400000US39035119502","Census Tract 1195.02; Cuyahoga County; Ohio","1407","181","1219","196","188","98",
"1400000US39035119600","Census Tract 1196; Cuyahoga County; Ohio","1166","154","1000","174","166","101",
"1400000US39035119701","Census Tract 1197.01; Cuyahoga County; Ohio","1216","210","1011","203","205","73",
"1400000US39035119702","Census Tract 1197.02; Cuyahoga County; Ohio","970","127","770","132","200","56",
"1400000US39035119800","Census Tract 1198; Cuyahoga County; Ohio","1514","292","1159","286","355","138",
"1400000US39035119900","Census Tract 1199; Cuyahoga County; Ohio","1335","169","986","183","349","147",
"1400000US39035120200","Census Tract 1202; Cuyahoga County; Ohio","937","109","694","111","243","96",
"1400000US39035120400","Census Tract 1204; Cuyahoga County; Ohio","940","130","720","144","220","102",
"1400000US39035120500","Census Tract 1205; Cuyahoga County; Ohio","849","113","697","110","152","76",
"1400000US39035120600","Census Tract 1206; Cuyahoga County; Ohio","1357","236","981","256","376","114",
"1400000US39035120701","Census Tract 1207.01; Cuyahoga County; Ohio","901","190","687","194","214","76",
"1400000US39035120702","Census Tract 1207.02; Cuyahoga County; Ohio","725","71","515","80","210","66",
"1400000US39035120801","Census Tract 1208.01; Cuyahoga County; Ohio","1060","164","885","169","175","138",
"1400000US39035120802","Census Tract 1208.02; Cuyahoga County; Ohio","1291","389","1067","386","224","85",
"1400000US39035121100","Census Tract 1211; Cuyahoga County; Ohio","931","90","720","116","211","80",
"1400000US39035121200","Census Tract 1212; Cuyahoga County; Ohio","843","233","632","246","211","80",
"1400000US39035121300","Census Tract 1213; Cuyahoga County; Ohio","1045","193","934","201","111","58",
"1400000US39035121401","Census Tract 1214.01; Cuyahoga County; Ohio","838","88","612","92","226","66",
"1400000US39035121403","Census Tract 1214.03; Cuyahoga County; Ohio","1152","204","959","202","193","116",
"1400000US39035121500","Census Tract 1215; Cuyahoga County; Ohio","1283","184","1024","172","259","134",
"1400000US39035121700","Census Tract 1217; Cuyahoga County; Ohio","1850","260","1616","266","234","108",
"1400000US39035121800","Census Tract 1218; Cuyahoga County; Ohio","919","179","848","192","71","51",
"1400000US39035121900","Census Tract 1219; Cuyahoga County; Ohio","620","91","524","96","96","59",
"1400000US39035122100","Census Tract 1221; Cuyahoga County; Ohio","1466","159","1351","163","115","91",
"1400000US39035122200","Census Tract 1222; Cuyahoga County; Ohio","883","130","783","137","100","51",
"1400000US39035122300","Census Tract 1223; Cuyahoga County; Ohio","940","172","885","176","55","38",
"1400000US39035123100","Census Tract 1231; Cuyahoga County; Ohio","1275","185","1268","185","7","12",
"1400000US39035123200","Census Tract 1232; Cuyahoga County; Ohio","1448","153","1381","170","67","76",
"1400000US39035123400","Census Tract 1234; Cuyahoga County; Ohio","1701","160","1591","162","110","81",
"1400000US39035123501","Census Tract 1235.01; Cuyahoga County; Ohio","1493","248","1340","228","153","98",
"1400000US39035123502","Census Tract 1235.02; Cuyahoga County; Ohio","1537","215","1375","250","162","81",
"1400000US39035123601","Census Tract 1236.01; Cuyahoga County; Ohio","1340","181","1295","187","45","49",
"1400000US39035123602","Census Tract 1236.02; Cuyahoga County; Ohio","1510","257","1459","266","51","50",
"1400000US39035123603","Census Tract 1236.03; Cuyahoga County; Ohio","1476","123","1361","127","115","83",
"1400000US39035123700","Census Tract 1237; Cuyahoga County; Ohio","1037","110","1029","111","8","12",
"1400000US39035123800","Census Tract 1238; Cuyahoga County; Ohio","964","96","924","85","40","46",
"1400000US39035123900","Census Tract 1239; Cuyahoga County; Ohio","1445","179","1265","163","180","135",
"1400000US39035124100","Census Tract 1241; Cuyahoga County; Ohio","2069","237","1945","261","124","110",
"1400000US39035124201","Census Tract 1242.01; Cuyahoga County; Ohio","1218","156","1142","178","76","83",
"1400000US39035124202","Census Tract 1242.02; Cuyahoga County; Ohio","795","67","720","83","75","57",
"1400000US39035124300","Census Tract 1243; Cuyahoga County; Ohio","1818","218","1629","204","189","117",
"1400000US39035124500","Census Tract 1245; Cuyahoga County; Ohio","1542","167","1481","169","61","63",
"1400000US39035124600","Census Tract 1246; Cuyahoga County; Ohio","1833","206","1630","204","203","103",
"1400000US39035126100","Census Tract 1261; Cuyahoga County; Ohio","1582","159","1308","190","274","125",
"1400000US39035127501","Census Tract 1275.01; Cuyahoga County; Ohio","1300","189","1027","206","273","103",
"1400000US39035130103","Census Tract 1301.03; Cuyahoga County; Ohio","1657","141","1616","141","41","43",
"1400000US39035130104","Census Tract 1301.04; Cuyahoga County; Ohio","1589","140","1530","147","59","50",
"1400000US39035130105","Census Tract 1301.05; Cuyahoga County; Ohio","1580","148","1540","151","40","48",
"1400000US39035130106","Census Tract 1301.06; Cuyahoga County; Ohio","1485","154","1418","155","67","63",
"1400000US39035131103","Census Tract 1311.03; Cuyahoga County; Ohio","1998","226","1873","203","125","124",
"1400000US39035131104","Census Tract 1311.04; Cuyahoga County; Ohio","3051","277","2453","323","598","255",
"1400000US39035131105","Census Tract 1311.05; Cuyahoga County; Ohio","1859","198","1716","191","143","119",
"1400000US39035132100","Census Tract 1321; Cuyahoga County; Ohio","2485","235","2039","283","446","210",
"1400000US39035132200","Census Tract 1322; Cuyahoga County; Ohio","1362","170","1204","135","158","132",
"1400000US39035132301","Census Tract 1323.01; Cuyahoga County; Ohio","2038","244","1892","268","146","144",
"1400000US39035132302","Census Tract 1323.02; Cuyahoga County; Ohio","1056","105","880","113","176","95",
"1400000US39035133103","Census Tract 1331.03; Cuyahoga County; Ohio","1669","141","1555","145","114","66",
"1400000US39035133104","Census Tract 1331.04; Cuyahoga County; Ohio","1954","282","1897","282","57","55",
"1400000US39035134100","Census Tract 1341; Cuyahoga County; Ohio","683","107","671","108","12","21",
"1400000US39035134203","Census Tract 1342.03; Cuyahoga County; Ohio","1228","112","1215","108","13","20",
"1400000US39035134204","Census Tract 1342.04; Cuyahoga County; Ohio","1800","197","1672","206","128","93",
"1400000US39035134205","Census Tract 1342.05; Cuyahoga County; Ohio","1096","120","1021","101","75","75",
"1400000US39035134206","Census Tract 1342.06; Cuyahoga County; Ohio","1396","159","1342","148","54","60",
"1400000US39035134300","Census Tract 1343; Cuyahoga County; Ohio","1142","131","1074","133","68","73",
"1400000US39035135103","Census Tract 1351.03; Cuyahoga County; Ohio","1367","184","1229","197","138","77",
"1400000US39035135104","Census Tract 1351.04; Cuyahoga County; Ohio","1609","142","1592","143","17","19",
"1400000US39035135105","Census Tract 1351.05; Cuyahoga County; Ohio","2302","264","1999","196","303","212",
"1400000US39035135106","Census Tract 1351.06; Cuyahoga County; Ohio","644","74","620","79","24","37",
"1400000US39035136101","Census Tract 1361.01; Cuyahoga County; Ohio","2866","198","2765","209","101","98",
"1400000US39035136103","Census Tract 1361.03; Cuyahoga County; Ohio","2466","272","2437","272","29","46",
"1400000US39035136104","Census Tract 1361.04; Cuyahoga County; Ohio","1545","246","1545","246","0","13",
"1400000US39035136105","Census Tract 1361.05; Cuyahoga County; Ohio","1964","185","1851","181","113","89",
"1400000US39035137101","Census Tract 1371.01; Cuyahoga County; Ohio","1276","125","1254","133","22","31",
"1400000US39035137102","Census Tract 1371.02; Cuyahoga County; Ohio","2148","223","1955","196","193","186",
"1400000US39035137103","Census Tract 1371.03; Cuyahoga County; Ohio","1829","175","1795","175","34","40",
"1400000US39035138105","Census Tract 1381.05; Cuyahoga County; Ohio","634","108","597","112","37","31",
"1400000US39035138106","Census Tract 1381.06; Cuyahoga County; Ohio","1285","192","1248","215","37","56",
"1400000US39035138107","Census Tract 1381.07; Cuyahoga County; Ohio","923","176","887","170","36","34",
"1400000US39035138108","Census Tract 1381.08; Cuyahoga County; Ohio","1729","178","1665","158","64","97",
"1400000US39035138109","Census Tract 1381.09; Cuyahoga County; Ohio","1969","167","1935","173","34","41",
"1400000US39035138110","Census Tract 1381.10; Cuyahoga County; Ohio","1762","204","1659","206","103","83",
"1400000US39035140100","Census Tract 1401; Cuyahoga County; Ohio","724","104","612","111","112","60",
"1400000US39035140301","Census Tract 1403.01; Cuyahoga County; Ohio","962","96","806","114","156","72",
"1400000US39035140302","Census Tract 1403.02; Cuyahoga County; Ohio","1210","136","1070","149","140","82",
"1400000US39035140400","Census Tract 1404; Cuyahoga County; Ohio","1454","179","1365","176","89","77",
"1400000US39035140500","Census Tract 1405; Cuyahoga County; Ohio","1639","168","1462","194","177","101",
"1400000US39035140600","Census Tract 1406; Cuyahoga County; Ohio","562","124","505","128","57","38",
"1400000US39035140701","Census Tract 1407.01; Cuyahoga County; Ohio","989","111","834","118","155","94",
"1400000US39035140702","Census Tract 1407.02; Cuyahoga County; Ohio","867","202","799","207","68","54",
"1400000US39035140800","Census Tract 1408; Cuyahoga County; Ohio","1741","162","1649","179","92","90",
"1400000US39035140900","Census Tract 1409; Cuyahoga County; Ohio","894","126","879","129","15","23",
"1400000US39035141000","Census Tract 1410; Cuyahoga County; Ohio","649","69","403","82","246","60",
"1400000US39035141100","Census Tract 1411; Cuyahoga County; Ohio","2701","193","2321","257","380","235",
"1400000US39035141200","Census Tract 1412; Cuyahoga County; Ohio","1658","185","1515","183","143","94",
"1400000US39035141300","Census Tract 1413; Cuyahoga County; Ohio","1011","165","953","172","58","42",
"1400000US39035141400","Census Tract 1414; Cuyahoga County; Ohio","1030","123","1009","127","21","30",
"1400000US39035141500","Census Tract 1415; Cuyahoga County; Ohio","836","103","764","111","72","33",
"1400000US39035141601","Census Tract 1416.01; Cuyahoga County; Ohio","750","70","679","65","71","56",
"1400000US39035141602","Census Tract 1416.02; Cuyahoga County; Ohio","643","73","616","82","27","33",
"1400000US39035141700","Census Tract 1417; Cuyahoga County; Ohio","660","57","639","64","21","32",
"1400000US39035150100","Census Tract 1501; Cuyahoga County; Ohio","1236","200","823","198","413","115",
"1400000US39035150300","Census Tract 1503; Cuyahoga County; Ohio","678","129","430","154","248","88",
"1400000US39035150400","Census Tract 1504; Cuyahoga County; Ohio","561","98","381","110","180","75",
"1400000US39035151200","Census Tract 1512; Cuyahoga County; Ohio","1311","242","1117","240","194","72",
"1400000US39035151300","Census Tract 1513; Cuyahoga County; Ohio","1238","149","1009","149","229","115",
"1400000US39035151500","Census Tract 1515; Cuyahoga County; Ohio","591","85","357","82","234","58",
"1400000US39035151600","Census Tract 1516; Cuyahoga County; Ohio","1130","176","840","182","290","82",
"1400000US39035151700","Census Tract 1517; Cuyahoga County; Ohio","625","163","449","170","176","55",
"1400000US39035151800","Census Tract 1518; Cuyahoga County; Ohio","798","110","563","117","235","69",
"1400000US39035152101","Census Tract 1521.01; Cuyahoga County; Ohio","1099","161","998","172","101","68",
"1400000US39035152102","Census Tract 1521.02; Cuyahoga County; Ohio","2275","346","2074","355","201","143",
"1400000US39035152201","Census Tract 1522.01; Cuyahoga County; Ohio","2404","321","2142","300","262","169",
"1400000US39035152202","Census Tract 1522.02; Cuyahoga County; Ohio","2141","248","2013","277","128","99",
"1400000US39035152301","Census Tract 1523.01; Cuyahoga County; Ohio","1754","219","1112","208","642","201",
"1400000US39035152302","Census Tract 1523.02; Cuyahoga County; Ohio","1871","257","1646","239","225","118",
"1400000US39035152303","Census Tract 1523.03; Cuyahoga County; Ohio","1930","247","1810","248","120","91",
"1400000US39035152400","Census Tract 1524; Cuyahoga County; Ohio","713","87","651","88","62","49",
"1400000US39035152501","Census Tract 1525.01; Cuyahoga County; Ohio","1923","240","1664","255","259","131",
"1400000US39035152502","Census Tract 1525.02; Cuyahoga County; Ohio","1159","196","1003","188","156","112",
"1400000US39035152605","Census Tract 1526.05; Cuyahoga County; Ohio","2834","251","2364","269","470","201",
"1400000US39035152701","Census Tract 1527.01; Cuyahoga County; Ohio","1581","181","1450","194","131","89",
"1400000US39035152702","Census Tract 1527.02; Cuyahoga County; Ohio","1241","185","1110","194","131","71",
"1400000US39035152703","Census Tract 1527.03; Cuyahoga County; Ohio","772","72","730","81","42","49",
"1400000US39035153103","Census Tract 1531.03; Cuyahoga County; Ohio","1094","92","1094","92","0","13",
"1400000US39035153104","Census Tract 1531.04; Cuyahoga County; Ohio","1430","186","1297","166","133","116",
"1400000US39035153105","Census Tract 1531.05; Cuyahoga County; Ohio","1914","143","1869","128","45","63",
"1400000US39035153106","Census Tract 1531.06; Cuyahoga County; Ohio","1708","212","1687","212","21","34",
"1400000US39035153107","Census Tract 1531.07; Cuyahoga County; Ohio","1990","203","1864","219","126","85",
"1400000US39035154100","Census Tract 1541; Cuyahoga County; Ohio","970","158","920","166","50","40",
"1400000US39035154200","Census Tract 1542; Cuyahoga County; Ohio","864","158","806","155","58","61",
"1400000US39035154400","Census Tract 1544; Cuyahoga County; Ohio","1301","175","1166","207","135","90",
"1400000US39035154501","Census Tract 1545.01; Cuyahoga County; Ohio","1592","180","1399","191","193","127",
"1400000US39035154502","Census Tract 1545.02; Cuyahoga County; Ohio","1495","235","1495","235","0","13",
"1400000US39035154601","Census Tract 1546.01; Cuyahoga County; Ohio","2009","190","1802","210","207","121",
"1400000US39035154603","Census Tract 1546.03; Cuyahoga County; Ohio","1328","316","1205","330","123","93",
"1400000US39035154604","Census Tract 1546.04; Cuyahoga County; Ohio","1584","181","1471","184","113","79",
"1400000US39035155101","Census Tract 1551.01; Cuyahoga County; Ohio","2287","180","2248","179","39","64",
"1400000US39035155102","Census Tract 1551.02; Cuyahoga County; Ohio","1308","154","1233","150","75","68",
"1400000US39035156101","Census Tract 1561.01; Cuyahoga County; Ohio","609","90","578","95","31","27",
"1400000US39035156102","Census Tract 1561.02; Cuyahoga County; Ohio","2641","191","2550","162","91","96",
"1400000US39035160100","Census Tract 1601; Cuyahoga County; Ohio","834","119","770","117","64","45",
"1400000US39035160200","Census Tract 1602; Cuyahoga County; Ohio","1328","216","1203","227","125","84",
"1400000US39035160300","Census Tract 1603; Cuyahoga County; Ohio","972","136","920","142","52","40",
"1400000US39035160400","Census Tract 1604; Cuyahoga County; Ohio","1816","233","1688","237","128","70",
"1400000US39035160500","Census Tract 1605; Cuyahoga County; Ohio","2367","298","2180","274","187","126",
"1400000US39035160602","Census Tract 1606.02; Cuyahoga County; Ohio","1749","160","1541","182","208","110",
"1400000US39035160603","Census Tract 1606.03; Cuyahoga County; Ohio","1225","161","1097","189","128","94",
"1400000US39035160604","Census Tract 1606.04; Cuyahoga County; Ohio","2932","305","2682","350","250","177",
"1400000US39035160900","Census Tract 1609; Cuyahoga County; Ohio","1874","129","1737","131","137","92",
"1400000US39035161000","Census Tract 1610; Cuyahoga County; Ohio","799","81","790","81","9","11",
"1400000US39035161100","Census Tract 1611; Cuyahoga County; Ohio","1707","112","1565","135","142","86",
"1400000US39035161200","Census Tract 1612; Cuyahoga County; Ohio","1496","178","1393","154","103","109",
"1400000US39035161300","Census Tract 1613; Cuyahoga County; Ohio","1504","226","1418","225","86","71",
"1400000US39035161400","Census Tract 1614; Cuyahoga County; Ohio","1633","182","1493","203","140","77",
"1400000US39035161500","Census Tract 1615; Cuyahoga County; Ohio","1978","143","1783","150","195","104",
"1400000US39035161600","Census Tract 1616; Cuyahoga County; Ohio","1109","81","979","124","130","84",
"1400000US39035161900","Census Tract 1619; Cuyahoga County; Ohio","1681","123","1513","133","168","99",
"1400000US39035170101","Census Tract 1701.01; Cuyahoga County; Ohio","1738","268","1678","274","60","43",
"1400000US39035170102","Census Tract 1701.02; Cuyahoga County; Ohio","2067","173","2012","173","55","69",
"1400000US39035170201","Census Tract 1702.01; Cuyahoga County; Ohio","1450","171","1128","163","322","153",
"1400000US39035170202","Census Tract 1702.02; Cuyahoga County; Ohio","2118","248","1976","225","142","116",
"1400000US39035171102","Census Tract 1711.02; Cuyahoga County; Ohio","1973","223","1842","227","131","122",
"1400000US39035171103","Census Tract 1711.03; Cuyahoga County; Ohio","1498","180","1247","172","251","124",
"1400000US39035171104","Census Tract 1711.04; Cuyahoga County; Ohio","1970","225","1929","235","41","58",
"1400000US39035171203","Census Tract 1712.03; Cuyahoga County; Ohio","1454","353","1371","343","83","74",
"1400000US39035171204","Census Tract 1712.04; Cuyahoga County; Ohio","854","149","731","146","123","76",
"1400000US39035171205","Census Tract 1712.05; Cuyahoga County; Ohio","1266","193","1167","206","99","72",
"1400000US39035171206","Census Tract 1712.06; Cuyahoga County; Ohio","1026","123","947","122","79","75",
"1400000US39035172101","Census Tract 1721.01; Cuyahoga County; Ohio","1078","90","1071","89","7","11",
"1400000US39035172102","Census Tract 1721.02; Cuyahoga County; Ohio","1692","205","1672","205","20","26",
"1400000US39035172104","Census Tract 1721.04; Cuyahoga County; Ohio","904","204","759","225","145","114",
"1400000US39035172105","Census Tract 1721.05; Cuyahoga County; Ohio","2267","216","2211","218","56","87",
"1400000US39035172201","Census Tract 1722.01; Cuyahoga County; Ohio","1736","216","1670","218","66","65",
"1400000US39035172202","Census Tract 1722.02; Cuyahoga County; Ohio","2688","343","2624","324","64","71",
"1400000US39035173103","Census Tract 1731.03; Cuyahoga County; Ohio","1421","241","1421","241","0","13",
"1400000US39035173104","Census Tract 1731.04; Cuyahoga County; Ohio","2162","140","2116","160","46","72",
"1400000US39035173105","Census Tract 1731.05; Cuyahoga County; Ohio","949","86","919","84","30","34",
"1400000US39035173106","Census Tract 1731.06; Cuyahoga County; Ohio","1948","194","1814","190","134","96",
"1400000US39035173107","Census Tract 1731.07; Cuyahoga County; Ohio","1206","199","1173","206","33","39",
"1400000US39035174103","Census Tract 1741.03; Cuyahoga County; Ohio","1171","158","1163","159","8","13",
"1400000US39035174104","Census Tract 1741.04; Cuyahoga County; Ohio","874","94","848","92","26","34",
"1400000US39035174105","Census Tract 1741.05; Cuyahoga County; Ohio","1128","152","1082","158","46","54",
"1400000US39035174106","Census Tract 1741.06; Cuyahoga County; Ohio","1330","88","1295","94","35","46",
"1400000US39035174107","Census Tract 1741.07; Cuyahoga County; Ohio","1806","244","1773","246","33","49",
"1400000US39035174203","Census Tract 1742.03; Cuyahoga County; Ohio","1199","86","1164","102","35","41",
"1400000US39035174204","Census Tract 1742.04; Cuyahoga County; Ohio","1467","209","1335","226","132","109",
"1400000US39035174205","Census Tract 1742.05; Cuyahoga County; Ohio","2382","224","2274","216","108","109",
"1400000US39035174206","Census Tract 1742.06; Cuyahoga County; Ohio","1150","112","1102","121","48","52",
"1400000US39035174207","Census Tract 1742.07; Cuyahoga County; Ohio","1446","106","1374","124","72","75",
"1400000US39035175105","Census Tract 1751.05; Cuyahoga County; Ohio","1904","199","1883","201","21","33",
