"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US39035124500","Census Tract 1245; Cuyahoga County; Ohio","3668","513",
"1400000US39035124600","Census Tract 1246; Cuyahoga County; Ohio","3732","524",
"1400000US39035126100","Census Tract 1261; Cuyahoga County; Ohio","3257","548",
"1400000US39035127501","Census Tract 1275.01; Cuyahoga County; Ohio","2194","576",
"1400000US39035130103","Census Tract 1301.03; Cuyahoga County; Ohio","4698","517",
"1400000US39035130104","Census Tract 1301.04; Cuyahoga County; Ohio","4489","550",
"1400000US39035130105","Census Tract 1301.05; Cuyahoga County; Ohio","3680","445",
"1400000US39035130106","Census Tract 1301.06; Cuyahoga County; Ohio","3125","309",
"1400000US39035131103","Census Tract 1311.03; Cuyahoga County; Ohio","5302","624",
"1400000US39035131104","Census Tract 1311.04; Cuyahoga County; Ohio","4741","660",
"1400000US39035131105","Census Tract 1311.05; Cuyahoga County; Ohio","3783","433",
"1400000US39035132100","Census Tract 1321; Cuyahoga County; Ohio","4585","482",
"1400000US39035132200","Census Tract 1322; Cuyahoga County; Ohio","3058","378",
"1400000US39035132301","Census Tract 1323.01; Cuyahoga County; Ohio","3512","552",
"1400000US39035132302","Census Tract 1323.02; Cuyahoga County; Ohio","1805","339",
"1400000US39035133103","Census Tract 1331.03; Cuyahoga County; Ohio","3091","428",
"1400000US39035133104","Census Tract 1331.04; Cuyahoga County; Ohio","3207","403",
"1400000US39035134100","Census Tract 1341; Cuyahoga County; Ohio","1477","222",
"1400000US39035134203","Census Tract 1342.03; Cuyahoga County; Ohio","3247","305",
"1400000US39035134204","Census Tract 1342.04; Cuyahoga County; Ohio","3768","445",
"1400000US39035134205","Census Tract 1342.05; Cuyahoga County; Ohio","2285","269",
"1400000US39035134206","Census Tract 1342.06; Cuyahoga County; Ohio","3368","570",
"1400000US39035134300","Census Tract 1343; Cuyahoga County; Ohio","4185","510",
"1400000US39035135103","Census Tract 1351.03; Cuyahoga County; Ohio","2491","397",
"1400000US39035135104","Census Tract 1351.04; Cuyahoga County; Ohio","4165","394",
"1400000US39035135105","Census Tract 1351.05; Cuyahoga County; Ohio","5236","412",
"1400000US39035135106","Census Tract 1351.06; Cuyahoga County; Ohio","1764","346",
"1400000US39035136101","Census Tract 1361.01; Cuyahoga County; Ohio","6254","523",
"1400000US39035136103","Census Tract 1361.03; Cuyahoga County; Ohio","6245","583",
"1400000US39035136104","Census Tract 1361.04; Cuyahoga County; Ohio","3336","506",
"1400000US39035136105","Census Tract 1361.05; Cuyahoga County; Ohio","3933","409",
"1400000US39035137101","Census Tract 1371.01; Cuyahoga County; Ohio","2532","340",
"1400000US39035137102","Census Tract 1371.02; Cuyahoga County; Ohio","4245","414",
"1400000US39035137103","Census Tract 1371.03; Cuyahoga County; Ohio","4426","392",
"1400000US39035138105","Census Tract 1381.05; Cuyahoga County; Ohio","1300","345",
"1400000US39035138106","Census Tract 1381.06; Cuyahoga County; Ohio","2749","300",
"1400000US39035138107","Census Tract 1381.07; Cuyahoga County; Ohio","1908","241",
"1400000US39035138108","Census Tract 1381.08; Cuyahoga County; Ohio","4214","655",
"1400000US39035138109","Census Tract 1381.09; Cuyahoga County; Ohio","4265","380",
"1400000US39035138110","Census Tract 1381.10; Cuyahoga County; Ohio","3923","362",
"1400000US39035140100","Census Tract 1401; Cuyahoga County; Ohio","1466","285",
"1400000US39035140301","Census Tract 1403.01; Cuyahoga County; Ohio","1906","291",
"1400000US39035140302","Census Tract 1403.02; Cuyahoga County; Ohio","2203","464",
"1400000US39035140400","Census Tract 1404; Cuyahoga County; Ohio","3824","558",
"1400000US39035140500","Census Tract 1405; Cuyahoga County; Ohio","3056","557",
"1400000US39035140600","Census Tract 1406; Cuyahoga County; Ohio","1146","202",
"1400000US39035140701","Census Tract 1407.01; Cuyahoga County; Ohio","2464","465",
"1400000US39035140702","Census Tract 1407.02; Cuyahoga County; Ohio","2260","926",
"1400000US39035140800","Census Tract 1408; Cuyahoga County; Ohio","3641","488",
"1400000US39035140900","Census Tract 1409; Cuyahoga County; Ohio","2126","312",
"1400000US39035141000","Census Tract 1410; Cuyahoga County; Ohio","914","279",
"1400000US39035141100","Census Tract 1411; Cuyahoga County; Ohio","3516","448",
"1400000US39035141200","Census Tract 1412; Cuyahoga County; Ohio","2935","461",
"1400000US39035141300","Census Tract 1413; Cuyahoga County; Ohio","2838","374",
"1400000US39035141400","Census Tract 1414; Cuyahoga County; Ohio","2566","241",
"1400000US39035141500","Census Tract 1415; Cuyahoga County; Ohio","1578","247",
"1400000US39035141601","Census Tract 1416.01; Cuyahoga County; Ohio","1442","169",
"1400000US39035141602","Census Tract 1416.02; Cuyahoga County; Ohio","1565","318",
"1400000US39035141700","Census Tract 1417; Cuyahoga County; Ohio","1430","181",
"1400000US39035150100","Census Tract 1501; Cuyahoga County; Ohio","1622","331",
"1400000US39035150300","Census Tract 1503; Cuyahoga County; Ohio","994","549",
"1400000US39035150400","Census Tract 1504; Cuyahoga County; Ohio","1018","440",
"1400000US39035151200","Census Tract 1512; Cuyahoga County; Ohio","1658","293",
"1400000US39035151300","Census Tract 1513; Cuyahoga County; Ohio","1704","429",
"1400000US39035151500","Census Tract 1515; Cuyahoga County; Ohio","1042","242",
"1400000US39035151600","Census Tract 1516; Cuyahoga County; Ohio","1535","407",
"1400000US39035151700","Census Tract 1517; Cuyahoga County; Ohio","1322","552",
"1400000US39035151800","Census Tract 1518; Cuyahoga County; Ohio","1443","426",
"1400000US39035152101","Census Tract 1521.01; Cuyahoga County; Ohio","2406","426",
"1400000US39035152102","Census Tract 1521.02; Cuyahoga County; Ohio","5657","902",
"1400000US39035152201","Census Tract 1522.01; Cuyahoga County; Ohio","3680","642",
"1400000US39035152202","Census Tract 1522.02; Cuyahoga County; Ohio","4224","485",
"1400000US39035152301","Census Tract 1523.01; Cuyahoga County; Ohio","1958","427",
"1400000US39035152302","Census Tract 1523.02; Cuyahoga County; Ohio","3976","576",
"1400000US39035152303","Census Tract 1523.03; Cuyahoga County; Ohio","4407","618",
"1400000US39035152400","Census Tract 1524; Cuyahoga County; Ohio","1936","476",
"1400000US39035152501","Census Tract 1525.01; Cuyahoga County; Ohio","3921","564",
"1400000US39035152502","Census Tract 1525.02; Cuyahoga County; Ohio","2425","427",
"1400000US39035152605","Census Tract 1526.05; Cuyahoga County; Ohio","4782","730",
"1400000US39035152701","Census Tract 1527.01; Cuyahoga County; Ohio","2004","264",
"1400000US39035152702","Census Tract 1527.02; Cuyahoga County; Ohio","2250","509",
"1400000US39035152703","Census Tract 1527.03; Cuyahoga County; Ohio","1787","383",
"1400000US39035153103","Census Tract 1531.03; Cuyahoga County; Ohio","2394","226",
"1400000US39035153104","Census Tract 1531.04; Cuyahoga County; Ohio","3058","429",
"1400000US39035153105","Census Tract 1531.05; Cuyahoga County; Ohio","3589","289",
"1400000US39035153106","Census Tract 1531.06; Cuyahoga County; Ohio","3949","411",
"1400000US39035153107","Census Tract 1531.07; Cuyahoga County; Ohio","4059","584",
"1400000US39035154100","Census Tract 1541; Cuyahoga County; Ohio","2125","358",
"1400000US39035154200","Census Tract 1542; Cuyahoga County; Ohio","1446","254",
"1400000US39035154400","Census Tract 1544; Cuyahoga County; Ohio","2518","457",
"1400000US39035154501","Census Tract 1545.01; Cuyahoga County; Ohio","3698","650",
"1400000US39035154502","Census Tract 1545.02; Cuyahoga County; Ohio","3779","643",
"1400000US39035154601","Census Tract 1546.01; Cuyahoga County; Ohio","5272","1009",
"1400000US39035154603","Census Tract 1546.03; Cuyahoga County; Ohio","3057","913",
"1400000US39035154604","Census Tract 1546.04; Cuyahoga County; Ohio","3924","757",
"1400000US39035155101","Census Tract 1551.01; Cuyahoga County; Ohio","5484","339",
"1400000US39035155102","Census Tract 1551.02; Cuyahoga County; Ohio","3135","335",
"1400000US39035156101","Census Tract 1561.01; Cuyahoga County; Ohio","1587","262",
"1400000US39035156102","Census Tract 1561.02; Cuyahoga County; Ohio","5956","260",
"1400000US39035160100","Census Tract 1601; Cuyahoga County; Ohio","1729","192",
"1400000US39035160200","Census Tract 1602; Cuyahoga County; Ohio","2324","368",
"1400000US39035160300","Census Tract 1603; Cuyahoga County; Ohio","1812","192",
"1400000US39035160400","Census Tract 1604; Cuyahoga County; Ohio","3312","402",
"1400000US39035160500","Census Tract 1605; Cuyahoga County; Ohio","3923","415",
"1400000US39035160602","Census Tract 1606.02; Cuyahoga County; Ohio","3021","501",
"1400000US39035160603","Census Tract 1606.03; Cuyahoga County; Ohio","1452","235",
"1400000US39035160604","Census Tract 1606.04; Cuyahoga County; Ohio","3258","486",
"1400000US39035160900","Census Tract 1609; Cuyahoga County; Ohio","3384","290",
"1400000US39035161000","Census Tract 1610; Cuyahoga County; Ohio","1802","227",
"1400000US39035161100","Census Tract 1611; Cuyahoga County; Ohio","3557","397",
"1400000US39035161200","Census Tract 1612; Cuyahoga County; Ohio","2900","435",
"1400000US39035161300","Census Tract 1613; Cuyahoga County; Ohio","2747","403",
"1400000US39035161400","Census Tract 1614; Cuyahoga County; Ohio","3009","448",
"1400000US39035161500","Census Tract 1615; Cuyahoga County; Ohio","4098","537",
"1400000US39035161600","Census Tract 1616; Cuyahoga County; Ohio","1992","185",
"1400000US39035161900","Census Tract 1619; Cuyahoga County; Ohio","2549","318",
"1400000US39035170101","Census Tract 1701.01; Cuyahoga County; Ohio","3260","466",
"1400000US39035170102","Census Tract 1701.02; Cuyahoga County; Ohio","4581","515",
"1400000US39035170201","Census Tract 1702.01; Cuyahoga County; Ohio","2122","240",
"1400000US39035170202","Census Tract 1702.02; Cuyahoga County; Ohio","3891","464",
"1400000US39035171102","Census Tract 1711.02; Cuyahoga County; Ohio","4916","517",
"1400000US39035171103","Census Tract 1711.03; Cuyahoga County; Ohio","3316","520",
"1400000US39035171104","Census Tract 1711.04; Cuyahoga County; Ohio","4907","993",
"1400000US39035171203","Census Tract 1712.03; Cuyahoga County; Ohio","3608","881",
"1400000US39035171204","Census Tract 1712.04; Cuyahoga County; Ohio","1918","391",
"1400000US39035171205","Census Tract 1712.05; Cuyahoga County; Ohio","2555","419",
"1400000US39035171206","Census Tract 1712.06; Cuyahoga County; Ohio","2130","334",
"1400000US39035172101","Census Tract 1721.01; Cuyahoga County; Ohio","2366","246",
"1400000US39035172102","Census Tract 1721.02; Cuyahoga County; Ohio","3593","384",
"1400000US39035172104","Census Tract 1721.04; Cuyahoga County; Ohio","1544","489",
"1400000US39035172105","Census Tract 1721.05; Cuyahoga County; Ohio","3919","877",
"1400000US39035172201","Census Tract 1722.01; Cuyahoga County; Ohio","3911","431",
"1400000US39035172202","Census Tract 1722.02; Cuyahoga County; Ohio","4749","560",
"1400000US39035173103","Census Tract 1731.03; Cuyahoga County; Ohio","2788","293",
"1400000US39035173104","Census Tract 1731.04; Cuyahoga County; Ohio","4100","298",
"1400000US39035173105","Census Tract 1731.05; Cuyahoga County; Ohio","2210","218",
"1400000US39035173106","Census Tract 1731.06; Cuyahoga County; Ohio","3991","406",
"1400000US39035173107","Census Tract 1731.07; Cuyahoga County; Ohio","2728","367",
"1400000US39035174103","Census Tract 1741.03; Cuyahoga County; Ohio","2795","279",
"1400000US39035174104","Census Tract 1741.04; Cuyahoga County; Ohio","2516","369",
"1400000US39035174105","Census Tract 1741.05; Cuyahoga County; Ohio","2854","336",
"1400000US39035174106","Census Tract 1741.06; Cuyahoga County; Ohio","2942","278",
"1400000US39035174107","Census Tract 1741.07; Cuyahoga County; Ohio","4153","775",
"1400000US39035174203","Census Tract 1742.03; Cuyahoga County; Ohio","2616","220",
"1400000US39035174204","Census Tract 1742.04; Cuyahoga County; Ohio","3733","713",
"1400000US39035174205","Census Tract 1742.05; Cuyahoga County; Ohio","4455","653",
"1400000US39035174206","Census Tract 1742.06; Cuyahoga County; Ohio","2856","679",
"1400000US39035174207","Census Tract 1742.07; Cuyahoga County; Ohio","3111","279",
"1400000US39035175105","Census Tract 1751.05; Cuyahoga County; Ohio","4780","419",
"1400000US39035175106","Census Tract 1751.06; Cuyahoga County; Ohio","2659","221",
"1400000US39035175107","Census Tract 1751.07; Cuyahoga County; Ohio","3487","471",
"1400000US39035175108","Census Tract 1751.08; Cuyahoga County; Ohio","2876","452",
"1400000US39035175109","Census Tract 1751.09; Cuyahoga County; Ohio","2370","259",
"1400000US39035175110","Census Tract 1751.10; Cuyahoga County; Ohio","5563","795",
"1400000US39035175201","Census Tract 1752.01; Cuyahoga County; Ohio","6105","645",
"1400000US39035175202","Census Tract 1752.02; Cuyahoga County; Ohio","3173","563",
"1400000US39035176100","Census Tract 1761; Cuyahoga County; Ohio","2328","326",
"1400000US39035176200","Census Tract 1762; Cuyahoga County; Ohio","5305","463",
"1400000US39035177101","Census Tract 1771.01; Cuyahoga County; Ohio","4300","792",
"1400000US39035177103","Census Tract 1771.03; Cuyahoga County; Ohio","4434","577",
"1400000US39035177104","Census Tract 1771.04; Cuyahoga County; Ohio","3079","307",
"1400000US39035177201","Census Tract 1772.01; Cuyahoga County; Ohio","4153","630",
"1400000US39035177202","Census Tract 1772.02; Cuyahoga County; Ohio","3107","377",
"1400000US39035177302","Census Tract 1773.02; Cuyahoga County; Ohio","2493","274",
"1400000US39035177303","Census Tract 1773.03; Cuyahoga County; Ohio","4847","488",
"1400000US39035177304","Census Tract 1773.04; Cuyahoga County; Ohio","3632","337",
"1400000US39035177403","Census Tract 1774.03; Cuyahoga County; Ohio","2806","290",
"1400000US39035177404","Census Tract 1774.04; Cuyahoga County; Ohio","3044","502",
"1400000US39035177405","Census Tract 1774.05; Cuyahoga County; Ohio","4788","758",
"1400000US39035177406","Census Tract 1774.06; Cuyahoga County; Ohio","3831","468",
"1400000US39035177501","Census Tract 1775.01; Cuyahoga County; Ohio","4471","504",
"1400000US39035177503","Census Tract 1775.03; Cuyahoga County; Ohio","3350","388",
"1400000US39035177504","Census Tract 1775.04; Cuyahoga County; Ohio","3785","400",
"1400000US39035177505","Census Tract 1775.05; Cuyahoga County; Ohio","4170","439",
"1400000US39035177604","Census Tract 1776.04; Cuyahoga County; Ohio","1934","270",
"1400000US39035177605","Census Tract 1776.05; Cuyahoga County; Ohio","2726","489",
"1400000US39035177606","Census Tract 1776.06; Cuyahoga County; Ohio","3279","442",
"1400000US39035177607","Census Tract 1776.07; Cuyahoga County; Ohio","3529","293",
"1400000US39035177608","Census Tract 1776.08; Cuyahoga County; Ohio","6502","1242",
"1400000US39035177609","Census Tract 1776.09; Cuyahoga County; Ohio","1871","186",
"1400000US39035178101","Census Tract 1781.01; Cuyahoga County; Ohio","2603","358",
"1400000US39035178102","Census Tract 1781.02; Cuyahoga County; Ohio","4363","665",
"1400000US39035178201","Census Tract 1782.01; Cuyahoga County; Ohio","3036","434",
"1400000US39035178204","Census Tract 1782.04; Cuyahoga County; Ohio","5756","1047",
"1400000US39035178205","Census Tract 1782.05; Cuyahoga County; Ohio","1961","259",
"1400000US39035178206","Census Tract 1782.06; Cuyahoga County; Ohio","2897","395",
"1400000US39035179101","Census Tract 1791.01; Cuyahoga County; Ohio","4166","255",
"1400000US39035179102","Census Tract 1791.02; Cuyahoga County; Ohio","2641","248",
"1400000US39035180102","Census Tract 1801.02; Cuyahoga County; Ohio","4010","421",
"1400000US39035180103","Census Tract 1801.03; Cuyahoga County; Ohio","3792","480",
"1400000US39035180104","Census Tract 1801.04; Cuyahoga County; Ohio","2875","483",
"1400000US39035181100","Census Tract 1811; Cuyahoga County; Ohio","7186","607",
"1400000US39035181201","Census Tract 1812.01; Cuyahoga County; Ohio","6346","731",
"1400000US39035181203","Census Tract 1812.03; Cuyahoga County; Ohio","2781","288",
"1400000US39035181204","Census Tract 1812.04; Cuyahoga County; Ohio","5177","621",
"1400000US39035182103","Census Tract 1821.03; Cuyahoga County; Ohio","2783","307",
"1400000US39035182104","Census Tract 1821.04; Cuyahoga County; Ohio","2359","227",
"1400000US39035182105","Census Tract 1821.05; Cuyahoga County; Ohio","3533","416",
"1400000US39035182106","Census Tract 1821.06; Cuyahoga County; Ohio","2953","302",
"1400000US39035183100","Census Tract 1831; Cuyahoga County; Ohio","3284","458",
"1400000US39035183200","Census Tract 1832; Cuyahoga County; Ohio","2753","410",
"1400000US39035183300","Census Tract 1833; Cuyahoga County; Ohio","4513","499",
"1400000US39035183401","Census Tract 1834.01; Cuyahoga County; Ohio","2038","253",
"1400000US39035183402","Census Tract 1834.02; Cuyahoga County; Ohio","1833","610",
"1400000US39035183501","Census Tract 1835.01; Cuyahoga County; Ohio","3118","525",
"1400000US39035183502","Census Tract 1835.02; Cuyahoga County; Ohio","3506","396",
"1400000US39035183603","Census Tract 1836.03; Cuyahoga County; Ohio","1420","335",
"1400000US39035183604","Census Tract 1836.04; Cuyahoga County; Ohio","2125","319",
"1400000US39035183605","Census Tract 1836.05; Cuyahoga County; Ohio","2639","331",
"1400000US39035183606","Census Tract 1836.06; Cuyahoga County; Ohio","1775","313",
"1400000US39035184103","Census Tract 1841.03; Cuyahoga County; Ohio","5144","1133",
"1400000US39035184104","Census Tract 1841.04; Cuyahoga County; Ohio","1625","155",
"1400000US39035184105","Census Tract 1841.05; Cuyahoga County; Ohio","4381","407",
